date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-06-07,pfizer_biontech,fully_vaccinated,0,25,1056434,0,NA,0.14,0.01,NA,24.75,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-08,pfizer_biontech,fully_vaccinated,0,25,1073938,0,NA,0.14,0.01,NA,24.75,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-09,pfizer_biontech,fully_vaccinated,0,25,1090455,0,NA,0,0,0,24.51,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-10,pfizer_biontech,fully_vaccinated,0,25,1103693,0,NA,0,0,0,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-11,pfizer_biontech,fully_vaccinated,0,25,1117728,0,NA,0,0,0,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-12,pfizer_biontech,fully_vaccinated,0,25,1127550,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-13,pfizer_biontech,fully_vaccinated,0,25,1132729,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-14,pfizer_biontech,fully_vaccinated,0,25,1144235,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-15,pfizer_biontech,fully_vaccinated,0,25,1156305,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-16,pfizer_biontech,fully_vaccinated,0,25,1166666,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-17,pfizer_biontech,fully_vaccinated,0,25,1177952,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-18,pfizer_biontech,fully_vaccinated,0,25,1190278,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-19,pfizer_biontech,fully_vaccinated,0,25,1198922,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-20,pfizer_biontech,fully_vaccinated,0,25,1202122,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-21,pfizer_biontech,fully_vaccinated,0,25,1211167,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-22,pfizer_biontech,fully_vaccinated,0,25,1220619,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-23,pfizer_biontech,fully_vaccinated,0,25,1229283,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-24,pfizer_biontech,fully_vaccinated,0,25,1238261,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-25,pfizer_biontech,fully_vaccinated,0,25,1248335,0,NA,0,0,0,23.81,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-26,pfizer_biontech,fully_vaccinated,0,25,1253956,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-27,pfizer_biontech,fully_vaccinated,0,25,1257968,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,limited,2021-12-03_07-52-50
2021-06-28,pfizer_biontech,fully_vaccinated,0,25,1266520,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-06-29,pfizer_biontech,fully_vaccinated,0,25,1275698,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-06-30,pfizer_biontech,fully_vaccinated,0,25,1283932,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-01,pfizer_biontech,fully_vaccinated,0,25,1290807,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-02,pfizer_biontech,fully_vaccinated,0,25,1296813,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-03,pfizer_biontech,fully_vaccinated,0,25,1301104,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-04,pfizer_biontech,fully_vaccinated,0,25,1303349,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-05,pfizer_biontech,fully_vaccinated,0,25,1311936,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-06,pfizer_biontech,fully_vaccinated,0,25,1319995,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-07,pfizer_biontech,fully_vaccinated,0,25,1327703,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-08,pfizer_biontech,fully_vaccinated,0,25,1336145,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-09,pfizer_biontech,fully_vaccinated,0,25,1346600,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-10,pfizer_biontech,fully_vaccinated,0,25,1353636,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-11,pfizer_biontech,fully_vaccinated,0,25,1355478,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-12,pfizer_biontech,fully_vaccinated,0,25,1366615,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-13,pfizer_biontech,fully_vaccinated,0,25,1376368,0,NA,0,0,0,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-14,pfizer_biontech,fully_vaccinated,0,25,1384749,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-15,pfizer_biontech,fully_vaccinated,0,25,1391500,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-16,pfizer_biontech,fully_vaccinated,0,25,1398981,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-17,pfizer_biontech,fully_vaccinated,0,25,1404720,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-18,pfizer_biontech,fully_vaccinated,0,25,1405955,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-19,pfizer_biontech,fully_vaccinated,0,25,1416271,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-20,pfizer_biontech,fully_vaccinated,0,25,1423403,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-21,pfizer_biontech,fully_vaccinated,0,25,1429427,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-22,pfizer_biontech,fully_vaccinated,0,25,1435786,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-23,pfizer_biontech,fully_vaccinated,0,25,1443114,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-24,pfizer_biontech,fully_vaccinated,0,25,1447361,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-25,pfizer_biontech,fully_vaccinated,0,25,1447989,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-26,pfizer_biontech,fully_vaccinated,0,25,1453530,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-27,pfizer_biontech,fully_vaccinated,0,25,1457932,0,NA,0,0,0,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-28,pfizer_biontech,fully_vaccinated,0,25,1462797,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-29,pfizer_biontech,fully_vaccinated,0,25,1467393,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-30,pfizer_biontech,fully_vaccinated,0,25,1472666,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-07-31,pfizer_biontech,fully_vaccinated,0,25,1474977,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-01,pfizer_biontech,fully_vaccinated,0,25,1475734,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-02,pfizer_biontech,fully_vaccinated,0,25,1480455,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-03,pfizer_biontech,fully_vaccinated,0,25,1484224,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-04,pfizer_biontech,fully_vaccinated,0,25,1488521,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-05,pfizer_biontech,fully_vaccinated,0,25,1492422,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-06,pfizer_biontech,fully_vaccinated,0,25,1496989,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-07,pfizer_biontech,fully_vaccinated,0,25,1499021,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-08,pfizer_biontech,fully_vaccinated,0,25,1499359,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-09,pfizer_biontech,fully_vaccinated,0,25,1503457,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-10,pfizer_biontech,fully_vaccinated,0,25,1507175,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-11,pfizer_biontech,fully_vaccinated,0,25,1511786,0,NA,0,0,0,23.15,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-12,pfizer_biontech,fully_vaccinated,0,25,1515709,0,NA,0.14,0.01,NA,23.15,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-13,pfizer_biontech,fully_vaccinated,0,25,1519875,0,NA,0.14,0.01,NA,23.15,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-14,pfizer_biontech,fully_vaccinated,0,25,1521744,0,NA,0.14,0.01,NA,23.15,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-15,pfizer_biontech,fully_vaccinated,1,26,1521886,0.07,NA,0.29,0.02,100,23.85,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-16,pfizer_biontech,fully_vaccinated,0,26,1525919,0,NA,0.29,0.02,NA,23.85,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-17,pfizer_biontech,fully_vaccinated,0,26,1529945,0,NA,0.29,0.02,NA,23.85,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-18,pfizer_biontech,fully_vaccinated,1,27,1534954,0.07,NA,0.43,0.03,100,24.55,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-19,pfizer_biontech,fully_vaccinated,0,27,1538529,0,NA,0.57,0.04,0,24.32,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-20,pfizer_biontech,fully_vaccinated,0,27,1543061,0,NA,0.71,0.05,NA,24.32,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-21,pfizer_biontech,fully_vaccinated,1,28,1545047,0.06,NA,0.71,0.05,50,24.78,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-22,pfizer_biontech,fully_vaccinated,2,30,1545264,0.13,NA,0.57,0.04,100,26.09,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-23,pfizer_biontech,fully_vaccinated,1,31,1548954,0.06,NA,0.71,0.05,100,26.72,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-24,pfizer_biontech,fully_vaccinated,0,31,1552784,0,NA,0.71,0.05,NA,26.72,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-25,pfizer_biontech,fully_vaccinated,0,31,1558478,0,NA,0.57,0.04,NA,26.72,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-26,pfizer_biontech,fully_vaccinated,1,32,1561955,0.06,NA,0.29,0.02,100,27.35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-27,pfizer_biontech,fully_vaccinated,0,32,1566056,0,NA,0.43,0.03,NA,27.35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-28,pfizer_biontech,fully_vaccinated,0,32,1568584,0,NA,0.43,0.03,NA,27.35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-29,pfizer_biontech,fully_vaccinated,0,32,1568615,0,NA,0.43,0.03,NA,27.35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-30,pfizer_biontech,fully_vaccinated,2,34,1572040,0.13,NA,0.43,0.03,50,28.1,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-08-31,pfizer_biontech,fully_vaccinated,0,34,1575117,0,NA,0.57,0.04,NA,28.1,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-01,pfizer_biontech,fully_vaccinated,0,34,1580840,0,NA,1,0.06,0,27.87,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-02,pfizer_biontech,fully_vaccinated,1,35,1584582,0.06,NA,1,0.06,50,28.23,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-03,pfizer_biontech,fully_vaccinated,1,36,1588865,0.06,NA,1.14,0.07,100,28.8,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-04,pfizer_biontech,fully_vaccinated,3,39,1591403,0.19,NA,1.29,0.08,100,30.47,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-05,pfizer_biontech,fully_vaccinated,0,39,1591756,0,NA,1.57,0.1,NA,30.47,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-06,pfizer_biontech,fully_vaccinated,3,42,1595101,0.19,NA,1.43,0.09,100,32.06,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-07,pfizer_biontech,fully_vaccinated,1,43,1598665,0.06,NA,1.57,0.1,100,32.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-08,pfizer_biontech,fully_vaccinated,2,45,1605003,0.12,NA,1.57,0.1,100,33.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-09,pfizer_biontech,fully_vaccinated,0,45,1608810,0,NA,1.86,0.12,NA,33.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-10,pfizer_biontech,fully_vaccinated,2,47,1614790,0.12,NA,1.43,0.09,100,34.56,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-11,pfizer_biontech,fully_vaccinated,3,50,1618293,0.19,NA,1.43,0.09,100,35.97,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-12,pfizer_biontech,fully_vaccinated,2,52,1618956,0.12,NA,1.14,0.07,100,36.88,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-13,pfizer_biontech,fully_vaccinated,0,52,1623574,0,NA,1.29,0.08,0,36.36,71.43,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-14,pfizer_biontech,fully_vaccinated,1,53,1628627,0.06,NA,1.57,0.1,100,36.81,68.57,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-15,pfizer_biontech,fully_vaccinated,0,53,1636460,0,NA,1.29,0.08,0,36.55,68.57,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-16,pfizer_biontech,fully_vaccinated,1,54,1642092,0.06,NA,1.14,0.07,100,36.99,61.43,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-17,pfizer_biontech,fully_vaccinated,4,58,1649078,0.24,NA,1.43,0.09,80,38.41,75.71,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-18,pfizer_biontech,fully_vaccinated,1,59,1654026,0.06,NA,1.57,0.09,100,38.82,75.71,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-19,pfizer_biontech,fully_vaccinated,1,60,1654601,0.06,NA,2,0.12,50,38.96,90,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-20,pfizer_biontech,fully_vaccinated,2,62,1660080,0.12,NA,1.86,0.11,100,39.74,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-21,pfizer_biontech,fully_vaccinated,2,64,1666050,0.12,NA,1.86,0.11,100,40.51,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-22,pfizer_biontech,fully_vaccinated,3,67,1673896,0.18,NA,1.71,0.1,100,41.61,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-23,pfizer_biontech,fully_vaccinated,0,67,1680408,0,NA,1.57,0.09,NA,41.61,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-24,pfizer_biontech,fully_vaccinated,4,71,1687615,0.24,NA,1.29,0.08,100,43.03,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-25,pfizer_biontech,fully_vaccinated,0,71,1693518,0,NA,1,0.06,0,42.26,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-26,pfizer_biontech,fully_vaccinated,0,71,1694256,0,NA,0.71,0.04,0,42.01,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-27,pfizer_biontech,fully_vaccinated,0,71,1700980,0,NA,0.71,0.04,NA,42.01,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-28,pfizer_biontech,fully_vaccinated,0,71,1705694,0,NA,0.14,0.01,NA,42.01,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-29,pfizer_biontech,fully_vaccinated,1,72,1714880,0.06,NA,0.14,0.01,33.33,41.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-09-30,pfizer_biontech,fully_vaccinated,0,72,1720704,0,NA,0.14,0.01,NA,41.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-01,pfizer_biontech,fully_vaccinated,0,72,1728607,0,NA,0.43,0.02,NA,41.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-02,pfizer_biontech,fully_vaccinated,0,72,1734561,0,NA,0.57,0.03,NA,41.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-03,pfizer_biontech,fully_vaccinated,0,72,1735716,0,NA,0.43,0.02,NA,41.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-04,pfizer_biontech,fully_vaccinated,2,74,1743185,0.11,NA,0.43,0.02,100,42.53,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-05,pfizer_biontech,fully_vaccinated,1,75,1749324,0.06,NA,0.57,0.03,100,42.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-06,pfizer_biontech,fully_vaccinated,0,75,1758758,0,NA,0.71,0.04,NA,42.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-07,pfizer_biontech,fully_vaccinated,0,75,1764855,0,NA,0.86,0.05,0,42.61,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-08,pfizer_biontech,fully_vaccinated,1,76,1773300,0.06,NA,1,0.06,50,42.7,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-09,pfizer_biontech,fully_vaccinated,1,77,1779832,0.06,NA,0.86,0.05,100,43.02,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-10,pfizer_biontech,fully_vaccinated,1,78,1781107,0.06,NA,0.86,0.05,100,43.33,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-11,pfizer_biontech,fully_vaccinated,3,81,1787784,0.17,NA,1,0.06,100,44.26,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-12,pfizer_biontech,fully_vaccinated,0,81,1793316,0,NA,0.86,0.05,NA,44.26,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-13,pfizer_biontech,fully_vaccinated,0,81,1802874,0,NA,0.71,0.04,0,44.02,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-14,pfizer_biontech,fully_vaccinated,1,82,1809905,0.06,NA,0.71,0.04,100,44.32,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-15,pfizer_biontech,fully_vaccinated,0,82,1819313,0,NA,0.29,0.02,0,44.09,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-16,pfizer_biontech,fully_vaccinated,0,82,1825405,0,NA,0.29,0.02,NA,44.09,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-17,pfizer_biontech,fully_vaccinated,1,83,1826312,0.05,NA,0.43,0.02,100,44.39,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-18,pfizer_biontech,fully_vaccinated,0,83,1832779,0,NA,0.43,0.02,0,43.92,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-19,pfizer_biontech,fully_vaccinated,0,83,1838803,0,NA,0.43,0.02,NA,43.92,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-20,pfizer_biontech,fully_vaccinated,1,84,1847785,0.05,NA,0.57,0.03,100,44.21,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-21,pfizer_biontech,fully_vaccinated,1,85,1854289,0.05,NA,0.57,0.03,50,44.27,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-22,pfizer_biontech,fully_vaccinated,0,85,1861080,0,NA,0.71,0.04,NA,44.27,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-23,pfizer_biontech,fully_vaccinated,1,86,1865715,0.05,NA,1.14,0.06,33.33,44.1,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-24,pfizer_biontech,fully_vaccinated,1,87,1866502,0.05,NA,1.14,0.06,100,44.39,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-25,pfizer_biontech,fully_vaccinated,1,88,1870971,0.05,NA,1,0.05,25,44,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-26,pfizer_biontech,fully_vaccinated,3,91,1875723,0.16,NA,1,0.05,100,44.83,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-27,pfizer_biontech,fully_vaccinated,1,92,1882314,0.05,NA,1,0.05,20,44.23,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-28,pfizer_biontech,fully_vaccinated,0,92,1886228,0,NA,0.86,0.05,0,43.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-29,pfizer_biontech,fully_vaccinated,0,92,1891185,0,NA,1.29,0.07,NA,43.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-30,pfizer_biontech,fully_vaccinated,1,93,1893832,0.05,NA,0.86,0.05,100,44.08,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-10-31,pfizer_biontech,fully_vaccinated,0,93,1894053,0,NA,0.86,0.05,0,43.87,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-11-01,pfizer_biontech,fully_vaccinated,4,97,1896796,0.21,NA,0.86,0.05,80,44.7,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-11-02,pfizer_biontech,fully_vaccinated,0,97,1899589,0,NA,1,0.05,0,44.5,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-11-03,pfizer_biontech,fully_vaccinated,1,98,1903892,0.05,NA,0.86,0.05,100,44.75,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-11-04,pfizer_biontech,fully_vaccinated,0,98,1906559,0,NA,1,0.05,NA,44.75,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-11-05,pfizer_biontech,fully_vaccinated,1,99,1910319,0.05,NA,0.57,0.03,50,44.8,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-11-06,pfizer_biontech,fully_vaccinated,0,99,1912612,0,NA,0.86,0.04,NA,44.8,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-11-07,pfizer_biontech,fully_vaccinated,1,100,1912754,0.05,NA,0.86,0.04,100,45.05,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
2021-11-08,pfizer_biontech,fully_vaccinated,1,101,1915213,0.05,NA,1,0.05,33.33,44.89,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-03_07-52-50
