date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202116,60 - 69,fully_vaccinated,0,0,113431,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,60 - 69,partially_vaccinated,0,1,220754,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,60 - 69,not_vaccinated,7,63,638092,1.1,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,60 - 69,unknown,2,62,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,70 - 79,fully_vaccinated,1,3,267153,0.37,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,70 - 79,partially_vaccinated,0,11,226431,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,70 - 79,not_vaccinated,6,111,246329,2.44,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,70 - 79,unknown,8,129,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,80+,fully_vaccinated,4,18,295626,1.35,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,80+,partially_vaccinated,0,55,63050,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,80+,not_vaccinated,16,259,101222,15.81,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,80+,unknown,8,352,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202116,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,0 - 9,fully_vaccinated,0,0,41,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,0 - 9,partially_vaccinated,0,0,31,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,0 - 9,not_vaccinated,0,0,880515,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,10 - 19,fully_vaccinated,0,0,3508,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,10 - 19,partially_vaccinated,0,0,4097,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,10 - 19,not_vaccinated,0,0,845770,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,20 - 29,fully_vaccinated,0,0,28433,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,20 - 29,partially_vaccinated,0,0,30180,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,20 - 29,not_vaccinated,0,0,984004,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,30 - 39,fully_vaccinated,0,0,44002,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,30 - 39,partially_vaccinated,0,0,44101,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,30 - 39,not_vaccinated,0,0,1160137,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,40 - 49,fully_vaccinated,0,0,60810,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,40 - 49,partially_vaccinated,0,0,72774,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,40 - 49,not_vaccinated,2,6,1073321,0.19,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,50 - 59,fully_vaccinated,0,0,103582,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,50 - 59,partially_vaccinated,0,1,152850,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,50 - 59,not_vaccinated,5,24,1049111,0.48,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,50 - 59,unknown,3,17,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,60 - 69,fully_vaccinated,0,0,138149,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,60 - 69,partially_vaccinated,1,2,282297,0.35,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,60 - 69,not_vaccinated,3,66,551831,0.54,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,60 - 69,unknown,3,65,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,70 - 79,fully_vaccinated,1,4,303584,0.33,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,70 - 79,partially_vaccinated,0,11,236227,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,70 - 79,not_vaccinated,10,121,200102,5,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,70 - 79,unknown,8,137,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,80+,fully_vaccinated,3,21,313064,0.96,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,80+,partially_vaccinated,2,57,55982,3.57,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,80+,not_vaccinated,18,277,90852,19.81,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,80+,unknown,10,362,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202117,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,0 - 9,fully_vaccinated,0,0,42,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,0 - 9,partially_vaccinated,0,0,45,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,0 - 9,not_vaccinated,0,0,880500,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,10 - 19,fully_vaccinated,0,0,4008,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,10 - 19,partially_vaccinated,0,0,7471,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,10 - 19,not_vaccinated,0,0,841896,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,20 - 29,fully_vaccinated,0,0,32530,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,20 - 29,partially_vaccinated,0,0,51602,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,20 - 29,not_vaccinated,0,0,958485,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,30 - 39,fully_vaccinated,0,0,49780,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,30 - 39,partially_vaccinated,0,0,70933,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,30 - 39,not_vaccinated,0,0,1127527,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,40 - 49,fully_vaccinated,0,0,68614,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,40 - 49,partially_vaccinated,0,0,110706,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,40 - 49,not_vaccinated,0,6,1027585,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,50 - 59,fully_vaccinated,0,0,119001,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,50 - 59,partially_vaccinated,0,1,239673,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,50 - 59,not_vaccinated,0,24,946869,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,50 - 59,unknown,0,17,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,60 - 69,fully_vaccinated,1,1,174892,0.57,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,60 - 69,partially_vaccinated,0,2,323895,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,60 - 69,not_vaccinated,6,72,473490,1.27,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,60 - 69,unknown,4,69,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,70 - 79,fully_vaccinated,0,4,351689,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,70 - 79,partially_vaccinated,0,11,212189,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,70 - 79,not_vaccinated,3,124,176035,1.7,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,70 - 79,unknown,4,141,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,80+,fully_vaccinated,2,23,329940,0.61,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,80+,partially_vaccinated,0,57,47564,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,80+,not_vaccinated,12,289,82394,14.56,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,80+,unknown,9,371,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202118,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,0 - 9,fully_vaccinated,0,0,51,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,0 - 9,partially_vaccinated,0,0,46,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,0 - 9,not_vaccinated,0,0,880490,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,10 - 19,fully_vaccinated,0,0,4641,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,10 - 19,partially_vaccinated,0,0,11043,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,10 - 19,not_vaccinated,0,0,837691,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,20 - 29,fully_vaccinated,0,0,37713,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,20 - 29,partially_vaccinated,0,0,70106,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,20 - 29,not_vaccinated,0,0,934798,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,30 - 39,fully_vaccinated,0,0,57383,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,30 - 39,partially_vaccinated,0,0,95437,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,30 - 39,not_vaccinated,0,0,1095420,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,40 - 49,fully_vaccinated,0,0,80443,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,40 - 49,partially_vaccinated,0,0,143282,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,40 - 49,not_vaccinated,0,6,983180,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,40 - 49,unknown,1,6,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,50 - 59,fully_vaccinated,0,0,141573,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,50 - 59,partially_vaccinated,0,1,321719,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,50 - 59,not_vaccinated,4,28,842251,0.47,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,50 - 59,unknown,3,20,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,60 - 69,fully_vaccinated,0,1,237399,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,60 - 69,partially_vaccinated,0,2,319353,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,60 - 69,not_vaccinated,4,76,415525,0.96,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,60 - 69,unknown,1,70,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,70 - 79,fully_vaccinated,0,4,416421,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,70 - 79,partially_vaccinated,1,12,159962,0.63,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,70 - 79,not_vaccinated,4,128,163530,2.45,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,70 - 79,unknown,2,143,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,80+,fully_vaccinated,2,25,344177,0.58,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,80+,partially_vaccinated,0,57,37834,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,80+,not_vaccinated,6,295,77887,7.7,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,80+,unknown,2,373,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202119,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,0 - 9,fully_vaccinated,0,0,53,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,0 - 9,partially_vaccinated,0,0,50,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,0 - 9,not_vaccinated,0,0,880484,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,10 - 19,fully_vaccinated,0,0,5738,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,10 - 19,partially_vaccinated,0,0,16050,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,10 - 19,not_vaccinated,0,0,831587,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,20 - 29,fully_vaccinated,0,0,46459,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,20 - 29,partially_vaccinated,0,0,95464,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,20 - 29,not_vaccinated,0,0,900694,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,30 - 39,fully_vaccinated,0,0,69687,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,30 - 39,partially_vaccinated,0,0,133598,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,30 - 39,not_vaccinated,0,0,1044955,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,40 - 49,fully_vaccinated,0,0,102040,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,40 - 49,partially_vaccinated,0,0,183353,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,40 - 49,not_vaccinated,0,6,921512,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,40 - 49,unknown,0,6,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,50 - 59,fully_vaccinated,0,0,185747,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,50 - 59,partially_vaccinated,0,1,377749,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,50 - 59,not_vaccinated,2,30,742047,0.27,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,50 - 59,unknown,0,20,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,60 - 69,fully_vaccinated,0,1,325442,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,60 - 69,partially_vaccinated,0,2,277827,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,60 - 69,not_vaccinated,1,77,369008,0.27,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,60 - 69,unknown,0,70,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,70 - 79,fully_vaccinated,0,4,487762,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,70 - 79,partially_vaccinated,0,12,100532,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,70 - 79,not_vaccinated,6,134,151619,3.96,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,70 - 79,unknown,3,146,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,80+,fully_vaccinated,2,27,358253,0.56,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,80+,partially_vaccinated,0,57,28818,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,80+,not_vaccinated,14,309,72827,19.22,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,80+,unknown,5,378,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,0 - 9,fully_vaccinated,0,0,54,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,0 - 9,partially_vaccinated,0,0,57,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,0 - 9,not_vaccinated,0,0,880476,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,10 - 19,fully_vaccinated,0,0,7916,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,10 - 19,partially_vaccinated,0,0,22156,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,10 - 19,not_vaccinated,0,0,823303,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,20 - 29,fully_vaccinated,0,0,60542,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,20 - 29,partially_vaccinated,0,0,125161,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,20 - 29,not_vaccinated,0,0,856914,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,30 - 39,fully_vaccinated,0,0,89317,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,30 - 39,partially_vaccinated,0,0,179548,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,30 - 39,not_vaccinated,1,1,979375,0.1,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,40 - 49,fully_vaccinated,0,0,134254,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,40 - 49,partially_vaccinated,0,0,226688,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,40 - 49,not_vaccinated,0,6,845963,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,40 - 49,unknown,1,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,50 - 59,fully_vaccinated,1,1,250672,0.4,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,50 - 59,partially_vaccinated,0,1,373740,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,50 - 59,not_vaccinated,0,30,681131,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,50 - 59,unknown,0,20,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,60 - 69,fully_vaccinated,0,1,406811,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-12-03_07-52-50,TRUE
