date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202116,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202116,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,0 - 9,fully_vaccinated,0,0,42,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,0 - 9,partially_vaccinated,0,0,32,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,0 - 9,not_vaccinated,5,75,880513,0.57,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,0 - 9,unknown,3,21,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,10 - 19,fully_vaccinated,0,0,3552,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,10 - 19,partially_vaccinated,0,0,4135,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,10 - 19,not_vaccinated,0,18,845688,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,10 - 19,unknown,1,16,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,20 - 29,fully_vaccinated,0,0,29202,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,20 - 29,partially_vaccinated,0,0,31173,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,20 - 29,not_vaccinated,7,64,982242,0.71,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,20 - 29,unknown,3,66,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,30 - 39,fully_vaccinated,0,0,45850,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,30 - 39,partially_vaccinated,1,3,46097,2.17,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,30 - 39,not_vaccinated,22,161,1156293,1.9,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,30 - 39,unknown,15,143,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,40 - 49,fully_vaccinated,0,1,63425,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,40 - 49,partially_vaccinated,1,3,75895,1.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,40 - 49,not_vaccinated,33,256,1067585,3.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,40 - 49,unknown,16,279,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,50 - 59,fully_vaccinated,1,6,106706,0.94,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,50 - 59,partially_vaccinated,0,5,156791,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,50 - 59,not_vaccinated,61,482,1042046,5.85,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,50 - 59,unknown,46,511,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,60 - 69,fully_vaccinated,0,14,139730,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,60 - 69,partially_vaccinated,3,16,284294,1.06,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,60 - 69,not_vaccinated,57,524,548253,10.4,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,60 - 69,unknown,49,625,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,70 - 79,fully_vaccinated,6,31,305098,1.97,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,70 - 79,partially_vaccinated,6,48,237133,2.53,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,70 - 79,not_vaccinated,25,377,197682,12.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,70 - 79,unknown,27,710,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,80+,fully_vaccinated,9,66,313994,2.87,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,80+,partially_vaccinated,4,47,56074,7.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,80+,not_vaccinated,31,408,89830,34.51,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,80+,unknown,32,777,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202117,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,0 - 9,fully_vaccinated,0,0,43,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,0 - 9,partially_vaccinated,0,0,47,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,0 - 9,not_vaccinated,1,76,880497,0.11,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,0 - 9,unknown,0,21,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,10 - 19,fully_vaccinated,0,0,4055,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,10 - 19,partially_vaccinated,0,0,7530,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,10 - 19,not_vaccinated,0,18,841790,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,10 - 19,unknown,1,17,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,20 - 29,fully_vaccinated,0,0,33455,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,20 - 29,partially_vaccinated,0,0,52741,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,20 - 29,not_vaccinated,6,70,956421,0.63,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,20 - 29,unknown,3,69,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,30 - 39,fully_vaccinated,0,0,51938,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,30 - 39,partially_vaccinated,0,3,73147,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,30 - 39,not_vaccinated,14,175,1123155,1.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,30 - 39,unknown,5,148,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,40 - 49,fully_vaccinated,1,2,71639,1.4,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,40 - 49,partially_vaccinated,1,4,114574,0.87,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,40 - 49,not_vaccinated,24,280,1020692,2.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,40 - 49,unknown,18,297,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,50 - 59,fully_vaccinated,1,7,122584,0.82,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,50 - 59,partially_vaccinated,1,6,244729,0.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,50 - 59,not_vaccinated,48,530,938230,5.12,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,50 - 59,unknown,30,541,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,60 - 69,fully_vaccinated,0,14,176752,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,60 - 69,partially_vaccinated,7,23,326132,2.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,60 - 69,not_vaccinated,27,551,469393,5.75,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,60 - 69,unknown,31,656,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,70 - 79,fully_vaccinated,5,36,353389,1.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,70 - 79,partially_vaccinated,3,51,213009,1.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,70 - 79,not_vaccinated,26,403,173515,14.98,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,70 - 79,unknown,29,739,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,80+,fully_vaccinated,8,74,330911,2.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,80+,partially_vaccinated,2,49,47650,4.2,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,80+,not_vaccinated,31,439,81337,38.11,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,80+,unknown,13,790,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202118,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,0 - 9,fully_vaccinated,0,0,52,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,0 - 9,partially_vaccinated,0,0,48,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,0 - 9,not_vaccinated,2,78,880487,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,0 - 9,unknown,3,24,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,10 - 19,fully_vaccinated,0,0,4693,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,10 - 19,partially_vaccinated,0,0,11121,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,10 - 19,not_vaccinated,4,22,837561,0.48,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,10 - 19,unknown,1,18,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,20 - 29,fully_vaccinated,0,0,38811,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,20 - 29,partially_vaccinated,0,0,71302,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,20 - 29,not_vaccinated,6,76,932504,0.64,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,20 - 29,unknown,2,71,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,30 - 39,fully_vaccinated,0,0,59871,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,30 - 39,partially_vaccinated,0,3,97772,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,30 - 39,not_vaccinated,13,188,1090597,1.19,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,30 - 39,unknown,4,152,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,40 - 49,fully_vaccinated,0,2,83983,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,40 - 49,partially_vaccinated,0,4,147719,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,40 - 49,not_vaccinated,17,297,975203,1.74,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,40 - 49,unknown,23,320,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,50 - 59,fully_vaccinated,2,9,145737,1.37,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,50 - 59,partially_vaccinated,5,11,327581,1.53,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,50 - 59,not_vaccinated,27,557,832225,3.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,50 - 59,unknown,22,563,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,60 - 69,fully_vaccinated,0,14,239652,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,60 - 69,partially_vaccinated,3,26,321623,0.93,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,60 - 69,not_vaccinated,24,575,411002,5.84,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,60 - 69,unknown,20,676,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,70 - 79,fully_vaccinated,1,37,418399,0.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,70 - 79,partially_vaccinated,2,53,160561,1.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,70 - 79,not_vaccinated,17,420,160953,10.56,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,70 - 79,unknown,11,750,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,80+,fully_vaccinated,3,77,345182,0.87,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,80+,partially_vaccinated,0,49,37911,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,80+,not_vaccinated,11,450,76805,14.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,80+,unknown,14,804,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202119,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,0 - 9,fully_vaccinated,0,0,54,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,0 - 9,partially_vaccinated,0,0,52,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,0 - 9,not_vaccinated,4,82,880481,0.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,0 - 9,unknown,1,25,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,10 - 19,fully_vaccinated,0,0,5796,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,10 - 19,partially_vaccinated,0,0,16160,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,10 - 19,not_vaccinated,1,23,831419,0.12,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,10 - 19,unknown,3,21,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,20 - 29,fully_vaccinated,0,0,47836,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,20 - 29,partially_vaccinated,0,0,96718,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,20 - 29,not_vaccinated,1,77,898063,0.11,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,20 - 29,unknown,3,74,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,30 - 39,fully_vaccinated,0,0,72751,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,30 - 39,partially_vaccinated,0,3,135936,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,30 - 39,not_vaccinated,15,203,1039553,1.44,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,30 - 39,unknown,4,156,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,40 - 49,fully_vaccinated,0,2,106697,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,40 - 49,partially_vaccinated,0,4,187550,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,40 - 49,not_vaccinated,25,322,912658,2.74,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,40 - 49,unknown,11,331,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,50 - 59,fully_vaccinated,1,10,191332,0.52,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,50 - 59,partially_vaccinated,5,16,383109,1.31,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,50 - 59,not_vaccinated,36,593,731102,4.92,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,50 - 59,unknown,26,589,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,60 - 69,fully_vaccinated,2,16,328349,0.61,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,60 - 69,partially_vaccinated,3,29,279720,1.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,60 - 69,not_vaccinated,30,605,364208,8.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,60 - 69,unknown,16,692,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,70 - 79,fully_vaccinated,2,39,490047,0.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,70 - 79,partially_vaccinated,1,54,100887,0.99,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,70 - 79,not_vaccinated,14,434,148979,9.4,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,70 - 79,unknown,15,765,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,80+,fully_vaccinated,4,81,359291,1.11,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,80+,partially_vaccinated,2,51,28874,6.93,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,80+,not_vaccinated,18,468,71733,25.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,80+,unknown,9,813,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,0 - 9,fully_vaccinated,0,0,55,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,0 - 9,partially_vaccinated,0,0,59,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,0 - 9,not_vaccinated,2,84,880473,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,0 - 9,unknown,0,25,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,10 - 19,fully_vaccinated,0,0,7989,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,10 - 19,partially_vaccinated,0,0,22321,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,10 - 19,not_vaccinated,0,23,823065,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,10 - 19,unknown,1,22,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,20 - 29,fully_vaccinated,0,0,62295,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,20 - 29,partially_vaccinated,0,0,126399,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,20 - 29,not_vaccinated,3,80,853923,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,20 - 29,unknown,2,76,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,30 - 39,fully_vaccinated,1,1,93019,1.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,30 - 39,partially_vaccinated,0,3,181944,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,30 - 39,not_vaccinated,5,208,973277,0.51,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,30 - 39,unknown,4,160,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,40 - 49,fully_vaccinated,0,2,139883,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,40 - 49,partially_vaccinated,1,5,230720,0.43,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,40 - 49,not_vaccinated,13,335,836302,1.55,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,40 - 49,unknown,7,338,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,50 - 59,fully_vaccinated,0,10,257519,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,50 - 59,partially_vaccinated,3,19,378295,0.79,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,50 - 59,not_vaccinated,20,613,669729,2.99,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,50 - 59,unknown,9,598,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,60 - 69,fully_vaccinated,1,17,410316,0.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,60 - 69,partially_vaccinated,1,30,225369,0.44,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,60 - 69,not_vaccinated,5,610,336592,1.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,60 - 69,unknown,12,704,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,70 - 79,fully_vaccinated,5,44,536617,0.93,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,70 - 79,partially_vaccinated,0,54,61425,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,70 - 79,not_vaccinated,15,449,141871,10.57,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,70 - 79,unknown,12,777,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
