date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202145,BE,contact_comm,108,indication,1043132,6652,0.6,0.015,1.5,1,0.01,0.64,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202146,BE,contact_comm,91,indication,1043132,6743,0.6,0.018,1.7999999999999998,1,0.01,0.65,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202147,BE,contact_comm,59,indication,1043132,6802,0.7,0.018,1.7999999999999998,1,0.01,0.65,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202052,BE,other,0,indication,1043132,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202053,BE,other,0,indication,1043132,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202101,BE,other,0,indication,1043132,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202102,BE,other,0,indication,1043132,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202103,BE,other,0,indication,1043132,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202104,BE,other,1,indication,1043132,1,0,0.024,2.4,2,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202105,BE,other,16,indication,1043132,17,0,0.122,12.2,9.3,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202106,BE,other,62,indication,1043132,79,0,0.013,1.3,1.6,0.01,0.01,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202107,BE,other,131,indication,1043132,210,0,0.014,1.4000000000000001,1.5,0.01,0.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202108,BE,other,34,indication,1043132,244,0,0.003,0.3,1,0,0.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202109,BE,other,83,indication,1043132,327,0,0.007,0.7000000000000001,0.8999999999999999,0.01,0.03,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202110,BE,other,159,indication,1043132,486,0,0.016,1.6,1.0999999999999999,0.02,0.05,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202111,BE,other,318,indication,1043132,804,0.1,0.03,3,1.4000000000000001,0.03,0.08,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202112,BE,other,207,indication,1043132,1011,0.1,0.037,3.6999999999999997,1.6,0.02,0.1,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202113,BE,other,135,indication,1043132,1146,0.1,0.03,3,1.7000000000000002,0.01,0.11,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202114,BE,other,471,indication,1043132,1617,0.2,0.035,3.5000000000000004,2,0.05,0.16,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202115,BE,other,280,indication,1043132,1897,0.2,0.023,2.3,2.1,0.03,0.18,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,BE,other,262,indication,1043132,2159,0.2,0.024,2.4,2.1,0.03,0.21,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,BE,other,545,indication,1043132,2704,0.3,0.039,3.9,2.3,0.05,0.26,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,BE,other,890,indication,1043132,3594,0.3,0.055,5.5,2.7,0.09,0.34,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,BE,other,1204,indication,1043132,4798,0.5,0.047,4.7,3,0.12,0.46,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,BE,other,1744,indication,1043132,6542,0.6,0.051,5.1,3.4000000000000004,0.17,0.63,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,BE,other,3278,indication,1043132,9820,0.9,0.084,8.4,4.2,0.31,0.94,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,BE,other,10054,indication,1043132,19874,1.9,0.209,20.9,7.1,0.96,1.91,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202123,BE,other,28142,indication,1043132,48016,4.6,0.671,67.10000000000001,14.899999999999999,2.7,4.6,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202124,BE,other,28139,indication,1043132,76155,7.3,0.74,74,21.2,2.7,7.3,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202125,BE,other,24230,indication,1043132,100385,9.6,0.757,75.7,25.6,2.32,9.62,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202126,BE,other,21101,indication,1043132,121486,11.6,0.724,72.39999999999999,28.9,2.02,11.65,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202127,BE,other,27357,indication,1043132,148843,14.3,0.741,74.1,32.5,2.62,14.27,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202128,BE,other,27823,indication,1043132,176666,16.9,0.724,72.39999999999999,35.6,2.67,16.94,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202129,BE,other,15682,indication,1043132,192348,18.4,0.704,70.39999999999999,37.1,1.5,18.44,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202130,BE,other,10590,indication,1043132,202938,19.5,0.703,70.3,38,1.02,19.45,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202131,BE,other,8337,indication,1043132,211275,20.3,0.7,70,38.7,0.8,20.25,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202132,BE,other,8176,indication,1043132,219451,21,0.724,72.39999999999999,39.4,0.78,21.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202133,BE,other,7508,indication,1043132,226959,21.8,0.716,71.6,40,0.72,21.76,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202134,BE,other,6210,indication,1043132,233169,22.4,0.718,71.8,40.5,0.6,22.35,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202135,BE,other,4712,indication,1043132,237881,22.8,0.717,71.7,40.8,0.45,22.8,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202136,BE,other,6434,indication,1043132,244315,23.4,0.729,72.89999999999999,41.3,0.62,23.42,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202137,BE,other,8289,indication,1043132,252604,24.2,0.727,72.7,41.9,0.79,24.22,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202138,BE,other,9671,indication,1043132,262275,25.1,0.735,73.5,42.6,0.93,25.14,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202139,BE,other,5027,indication,1043132,267302,25.6,0.72,72,42.9,0.48,25.62,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202140,BE,other,8385,indication,1043132,275687,26.4,0.723,72.3,43.4,0.8,26.43,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202141,BE,other,10931,indication,1043132,286618,27.5,0.734,73.4,44.1,1.05,27.48,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202142,BE,other,10254,indication,1043132,296872,28.5,0.74,74,44.800000000000004,0.98,28.46,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202143,BE,other,7450,indication,1043132,304322,29.2,0.734,73.4,45.2,0.71,29.17,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202144,BE,other,5429,indication,1043132,309751,29.7,0.716,71.6,45.5,0.52,29.69,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202145,BE,other,5210,indication,1043132,314961,30.2,0.73,73,45.800000000000004,0.5,30.19,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202146,BE,other,3738,indication,1043132,318699,30.6,0.723,72.3,46,0.36,30.55,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202147,BE,other,2435,indication,1043132,321134,30.8,0.725,72.5,46.1,0.23,30.79,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202052,BL,age,0,indication,290969,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202053,BL,age,0,indication,290969,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202101,BL,age,0,indication,290969,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202102,BL,age,3,indication,290969,3,0,0.75,75,60,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202103,BL,age,99,indication,290969,102,0,0.798,79.80000000000001,79.10000000000001,0.03,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202104,BL,age,1542,indication,290969,1644,0.6,0.941,94.1,93,0.53,0.57,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202105,BL,age,2766,indication,290969,4410,1.5,0.927,92.7,92.80000000000001,0.95,1.52,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202106,BL,age,2639,indication,290969,7049,2.4,0.917,91.7,92.4,0.91,2.42,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202107,BL,age,306,indication,290969,7355,2.5,0.476,47.599999999999994,88.9,0.11,2.53,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202108,BL,age,1112,indication,290969,8467,2.9,0.745,74.5,86.7,0.38,2.91,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202109,BL,age,325,indication,290969,8792,3,0.344,34.4,82.1,0.11,3.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202110,BL,age,792,indication,290969,9584,3.3,0.626,62.6,80,0.27,3.29,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202111,BL,age,2575,indication,290969,12159,4.2,0.539,53.900000000000006,72.6,0.88,4.18,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202112,BL,age,1620,indication,290969,13779,4.7,0.458,45.800000000000004,67.9,0.56,4.74,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202113,BL,age,1499,indication,290969,15278,5.3,0.588,58.8,66.9,0.52,5.25,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202114,BL,age,1474,indication,290969,16752,5.8,0.519,51.9,65.2,0.51,5.76,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202115,BL,age,1964,indication,290969,18716,6.4,0.565,56.49999999999999,64.2,0.67,6.43,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,BL,age,2141,indication,290969,20857,7.2,0.367,36.7,59.599999999999994,0.74,7.17,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,BL,age,859,indication,290969,21716,7.5,0.208,20.8,55.50000000000001,0.3,7.46,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,BL,age,804,indication,290969,22520,7.7,0.181,18.099999999999998,51.7,0.28,7.74,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,BL,age,732,indication,290969,23252,8,0.06,6,41.699999999999996,0.25,7.99,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,BL,age,779,indication,290969,24031,8.3,0.064,6.4,35.4,0.27,8.26,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,BL,age,572,indication,290969,24603,8.5,0.058,5.800000000000001,31.6,0.2,8.46,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,BL,age,482,indication,290969,25085,8.6,0.059,5.8999999999999995,29.2,0.17,8.62,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202123,BL,age,364,indication,290969,25449,8.7,0.065,6.5,27.800000000000004,0.13,8.75,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202124,BL,age,418,indication,290969,25867,8.9,0.032,3.2,24.7,0.14,8.89,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202125,BL,age,199,indication,290969,26066,9,0.022,2.1999999999999997,22.900000000000002,0.07,8.96,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202126,BL,age,145,indication,290969,26211,9,0.016,1.6,21.3,0.05,9.01,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202127,BL,age,126,indication,290969,26337,9.1,0.015,1.5,20.1,0.04,9.05,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202128,BL,age,55,indication,290969,26392,9.1,0.006,0.6,18.8,0.02,9.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202129,BL,age,45,indication,290969,26437,9.1,0.004,0.4,17.5,0.02,9.09,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202130,BL,age,84,indication,290969,26521,9.1,0.018,1.7999999999999998,17,0.03,9.11,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202131,BL,age,87,indication,290969,26608,9.1,0.029,2.9000000000000004,16.8,0.03,9.14,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202132,BL,age,80,indication,290969,26688,9.2,0.027,2.7,16.5,0.03,9.17,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202133,BL,age,87,indication,290969,26775,9.2,0.042,4.2,16.400000000000002,0.03,9.2,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202134,BL,age,77,indication,290969,26852,9.2,0.034,3.4000000000000004,16.2,0.03,9.23,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202135,BL,age,67,indication,290969,26919,9.3,0.033,3.3000000000000003,16,0.02,9.25,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202136,BL,age,75,indication,290969,26994,9.3,0.031,3.1,15.8,0.03,9.28,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202137,BL,age,155,indication,290969,27149,9.3,0.066,6.6000000000000005,15.7,0.05,9.33,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202138,BL,age,277,indication,290969,27426,9.4,0.09,9,15.6,0.1,9.43,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202139,BL,age,384,indication,290969,27810,9.6,0.125,12.5,15.5,0.13,9.56,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202140,BL,age,302,indication,290969,28112,9.7,0.113,11.3,15.5,0.1,9.66,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202141,BL,age,544,indication,290969,28656,9.8,0.144,14.399999999999999,15.5,0.19,9.85,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202142,BL,age,482,indication,290969,29138,10,0.114,11.4,15.4,0.17,10.01,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202143,BL,age,527,indication,290969,29665,10.2,0.206,20.599999999999998,15.4,0.18,10.2,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202144,BL,age,258,indication,290969,29923,10.3,0.155,15.5,15.4,0.09,10.28,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202145,BL,age,283,indication,290969,30206,10.4,0.225,22.5,15.5,0.1,10.38,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202146,BL,age,185,indication,290969,30391,10.4,0.213,21.3,15.5,0.06,10.44,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202147,BL,age,222,indication,290969,30613,10.5,0.195,19.5,15.5,0.08,10.52,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202052,BL,chronic_disease,0,indication,290969,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202053,BL,chronic_disease,0,indication,290969,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202101,BL,chronic_disease,0,indication,290969,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202102,BL,chronic_disease,0,indication,290969,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202103,BL,chronic_disease,2,indication,290969,2,0,0.016,1.6,1.6,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202104,BL,chronic_disease,11,indication,290969,13,0,0.007,0.7000000000000001,0.7000000000000001,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202105,BL,chronic_disease,11,indication,290969,24,0,0.004,0.4,0.5,0,0.01,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202106,BL,chronic_disease,13,indication,290969,37,0,0.005,0.5,0.5,0,0.01,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202107,BL,chronic_disease,177,indication,290969,214,0.1,0.275,27.500000000000004,2.6,0.06,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202108,BL,chronic_disease,235,indication,290969,449,0.2,0.158,15.8,4.6,0.08,0.15,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202109,BL,chronic_disease,542,indication,290969,991,0.3,0.573,57.3,9.3,0.19,0.34,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202110,BL,chronic_disease,339,indication,290969,1330,0.5,0.268,26.8,11.1,0.12,0.46,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202111,BL,chronic_disease,969,indication,290969,2299,0.8,0.203,20.3,13.700000000000001,0.33,0.79,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202112,BL,chronic_disease,728,indication,290969,3027,1,0.206,20.599999999999998,14.899999999999999,0.25,1.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202113,BL,chronic_disease,777,indication,290969,3804,1.3,0.305,30.5,16.7,0.27,1.31,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202114,BL,chronic_disease,857,indication,290969,4661,1.6,0.302,30.2,18.2,0.29,1.6,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202115,BL,chronic_disease,974,indication,290969,5635,1.9,0.28,28.000000000000004,19.3,0.33,1.94,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,BL,chronic_disease,2279,indication,290969,7914,2.7,0.391,39.1,22.6,0.78,2.72,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,BL,chronic_disease,1430,indication,290969,9344,3.2,0.346,34.599999999999994,23.9,0.49,3.21,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,BL,chronic_disease,1480,indication,290969,10824,3.7,0.334,33.4,24.9,0.51,3.72,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,BL,chronic_disease,4147,indication,290969,14971,5.1,0.34,34,26.900000000000002,1.43,5.15,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,BL,chronic_disease,3347,indication,290969,18318,6.3,0.276,27.6,27,1.15,6.3,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,BL,chronic_disease,1478,indication,290969,19796,6.8,0.15,15,25.5,0.51,6.8,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,BL,chronic_disease,1154,indication,290969,20950,7.2,0.142,14.2,24.4,0.4,7.2,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202123,BL,chronic_disease,890,indication,290969,21840,7.5,0.158,15.8,23.9,0.31,7.51,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202124,BL,chronic_disease,1078,indication,290969,22918,7.9,0.082,8.200000000000001,21.9,0.37,7.88,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202125,BL,chronic_disease,540,indication,290969,23458,8.1,0.06,6,20.599999999999998,0.19,8.06,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202126,BL,chronic_disease,252,indication,290969,23710,8.1,0.027,2.7,19.3,0.09,8.15,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202127,BL,chronic_disease,238,indication,290969,23948,8.2,0.028,2.8000000000000003,18.2,0.08,8.23,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202128,BL,chronic_disease,535,indication,290969,24483,8.4,0.06,6,17.5,0.18,8.41,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202129,BL,chronic_disease,1203,indication,290969,25686,8.8,0.112,11.200000000000001,17,0.41,8.83,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202130,BL,chronic_disease,442,indication,290969,26128,9,0.093,9.3,16.8,0.15,8.98,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202131,BL,chronic_disease,265,indication,290969,26393,9.1,0.089,8.9,16.6,0.09,9.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202132,BL,chronic_disease,234,indication,290969,26627,9.2,0.079,7.9,16.5,0.08,9.15,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202133,BL,chronic_disease,182,indication,290969,26809,9.2,0.088,8.799999999999999,16.400000000000002,0.06,9.21,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202134,BL,chronic_disease,176,indication,290969,26985,9.3,0.078,7.8,16.3,0.06,9.27,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202135,BL,chronic_disease,142,indication,290969,27127,9.3,0.071,7.1,16.2,0.05,9.32,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202136,BL,chronic_disease,190,indication,290969,27317,9.4,0.078,7.8,16,0.07,9.39,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202137,BL,chronic_disease,170,indication,290969,27487,9.4,0.072,7.199999999999999,15.9,0.06,9.45,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202138,BL,chronic_disease,222,indication,290969,27709,9.5,0.072,7.199999999999999,15.8,0.08,9.52,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202139,BL,chronic_disease,206,indication,290969,27915,9.6,0.067,6.7,15.6,0.07,9.59,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202140,BL,chronic_disease,175,indication,290969,28090,9.7,0.066,6.6000000000000005,15.5,0.06,9.65,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202141,BL,chronic_disease,272,indication,290969,28362,9.7,0.072,7.199999999999999,15.299999999999999,0.09,9.75,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202142,BL,chronic_disease,313,indication,290969,28675,9.9,0.074,7.3999999999999995,15.1,0.11,9.86,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202143,BL,chronic_disease,171,indication,290969,28846,9.9,0.067,6.7,15,0.06,9.91,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202144,BL,chronic_disease,128,indication,290969,28974,10,0.077,7.7,15,0.04,9.96,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202145,BL,chronic_disease,75,indication,290969,29049,10,0.06,6,14.899999999999999,0.03,9.98,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202146,BL,chronic_disease,44,indication,290969,29093,10,0.051,5.1,14.899999999999999,0.02,10,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202147,BL,chronic_disease,76,indication,290969,29169,10,0.067,6.7,14.799999999999999,0.03,10.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202052,BL,med_prof,0,indication,290969,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202053,BL,med_prof,0,indication,290969,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202101,BL,med_prof,0,indication,290969,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202102,BL,med_prof,0,indication,290969,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202103,BL,med_prof,16,indication,290969,16,0,0.129,12.9,12.4,0.01,0.01,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202104,BL,med_prof,36,indication,290969,52,0,0.022,2.1999999999999997,2.9000000000000004,0.01,0.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202105,BL,med_prof,79,indication,290969,131,0,0.026,2.6,2.8000000000000003,0.03,0.05,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202106,BL,med_prof,128,indication,290969,259,0.1,0.044,4.3999999999999995,3.4000000000000004,0.04,0.09,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202107,BL,med_prof,113,indication,290969,372,0.1,0.176,17.599999999999998,4.5,0.04,0.13,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202108,BL,med_prof,91,indication,290969,463,0.2,0.061,6.1,4.7,0.03,0.16,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202109,BL,med_prof,62,indication,290969,525,0.2,0.066,6.6000000000000005,4.9,0.02,0.18,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202110,BL,med_prof,98,indication,290969,623,0.2,0.077,7.7,5.2,0.03,0.21,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202111,BL,med_prof,970,indication,290969,1593,0.5,0.203,20.3,9.5,0.33,0.55,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202112,BL,med_prof,878,indication,290969,2471,0.8,0.248,24.8,12.2,0.3,0.85,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202113,BL,med_prof,135,indication,290969,2606,0.9,0.053,5.3,11.4,0.05,0.9,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202114,BL,med_prof,267,indication,290969,2873,1,0.094,9.4,11.200000000000001,0.09,0.99,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202115,BL,med_prof,246,indication,290969,3119,1.1,0.071,7.1,10.7,0.08,1.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,BL,med_prof,597,indication,290969,3716,1.3,0.102,10.2,10.6,0.21,1.28,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,BL,med_prof,522,indication,290969,4238,1.5,0.126,12.6,10.8,0.18,1.46,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,BL,med_prof,440,indication,290969,4678,1.6,0.099,9.9,10.7,0.15,1.61,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,BL,med_prof,741,indication,290969,5419,1.9,0.061,6.1,9.700000000000001,0.25,1.86,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,BL,med_prof,1596,indication,290969,7015,2.4,0.131,13.100000000000001,10.299999999999999,0.55,2.41,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,BL,med_prof,3637,indication,290969,10652,3.7,0.369,36.9,13.700000000000001,1.25,3.66,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,BL,med_prof,1885,indication,290969,12537,4.3,0.232,23.200000000000003,14.6,0.65,4.31,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202123,BL,med_prof,324,indication,290969,12861,4.4,0.057,5.7,14.099999999999998,0.11,4.42,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202124,BL,med_prof,592,indication,290969,13453,4.6,0.045,4.5,12.8,0.2,4.62,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202125,BL,med_prof,429,indication,290969,13882,4.8,0.048,4.8,12.2,0.15,4.77,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202126,BL,med_prof,358,indication,290969,14240,4.9,0.039,3.9,11.600000000000001,0.12,4.89,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202127,BL,med_prof,379,indication,290969,14619,5,0.045,4.5,11.1,0.13,5.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202128,BL,med_prof,288,indication,290969,14907,5.1,0.033,3.3000000000000003,10.6,0.1,5.12,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202129,BL,med_prof,438,indication,290969,15345,5.3,0.041,4.1000000000000005,10.2,0.15,5.27,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
