geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d,nachweismethode,type_variant
LU,202114,4511,605,3906,171647,1,100,13.4,6.2,13.1,416347,1083.47,41226.91,-2167,-520.48,0,-32.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202114,2799,192,2607,96399,1,100,6.9,4,14.4,175894,1591.3,54805.17,-1551,-881.78,0,-35.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202114,466,49,417,16671,1,100,10.5,4,11.4,43520,1070.77,38306.53,-178,-409.01,0,-27.6,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202114,344,48,296,13079,1,100,14,4.699999999999999,13.8,38108,902.7,34320.88,-130,-341.13,0,-27.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202114,6575,645,5930,224430,1,100,9.8,2.500000000000001,13.9,514504,1277.93,43620.65,259,50.34,0,4.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202114,774,89,685,35058,1,100,11.5,3.5,10.3,83107,931.33,42184.17,-151,-181.69,0,-16.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202114,4477,366,4111,133889,1,100,8.2,1.799999999999999,10.7,277462,1613.55,48254.9,-587,-211.56,0,-11.6,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202114,2111,143,1968,75358,1,100,6.8,0.8999999999999995,12.1,162157,1301.82,46472.25,-294,-181.31,0,-12.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202114,3425,303,3122,116839,1,100,8.8,1.8000000000000007,12.1,282909,1210.64,41299.15,-648,-229.05,0,-15.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202114,5105,432,4673,218296,1,100,8.5,1,12.7,350986,1454.47,62195.07,-2441,-695.47,0,-32.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202114,1270,197,1073,15498,1,100,15.5,0.9000000000000004,14.6,36819,3449.31,42092.4,244,662.71,0,23.8,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202114,15618,1031,14587,541376,1,100,6.6,2.8999999999999995,11.6,814762,1916.88,66445.91,-8111,-995.5,0,-34.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202114,5223,518,4705,181066,1,100,9.9,4.4,16.1,348503,1498.7,51955.36,-1552,-445.33,0,-22.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202114,1922,161,1761,88422,1,100,8.4,2.5,7.4,128794,1492.31,68653.82,-611,-474.4,0,-24.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202114,23405,2294,21111,904886,1,100,9.8,4.300000000000001,9.6,1553423,1506.67,58251.1,-7959,-512.36,0,-25.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202115,4308,240,4068,88525,1,100,5.6,-0.40000000000000036,8.2,694072,620.68,12754.44,-1028,-148.12,0,-19.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202115,92,6,86,2037,1,100,6.5,5.9,9,16293,564.66,12502.3,-62,-380.53,0,-40.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202115,269,16,253,7484,1,100,5.9,-0.5999999999999996,12.1,55309,486.36,13531.25,-72,-130.18,0,-21.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202115,3318,137,3181,119768,1,100,4.1,-0.3000000000000007,6.3,1043132,318.08,11481.58,-1355,-129.9,0,-29,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202115,1073,35,1038,16005,1,100,3.3,-0.5,18,290969,368.77,5500.59,23,7.91,0,2.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202115,1073,24,1049,17804,1,100,2.2,-0.09999999999999964,4.1,196735,545.4,9049.74,50,25.41,0,4.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202115,79,1,78,1404,1,100,1.3,1.3,3.4,39055,202.28,3594.93,-9,-23.04,0,-10.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202115,1456,120,1336,40735,1,100,8.2,0.39999999999999947,11.1,325496,447.32,12514.75,-395,-121.35,0,-21.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202115,3730,214,3516,64522,1,100,5.7,-2.0999999999999996,9.7,506343,736.65,12742.75,-16,-3.16,0,-0.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202115,241,17,224,3935,1,100,7.1,2.5,7,40851,589.95,9632.57,0,0,0,0,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202115,1346,54,1292,53260,1,100,4,0.7000000000000002,5.6,200096,672.68,26617.22,-720,-359.82,0,-34.8,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202115,381,33,348,8730,1,100,8.7,0.9999999999999991,11.9,73709,516.9,11843.87,-162,-219.78,0,-29.8,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202115,1243,91,1152,39579,1,100,7.3,-0.7000000000000002,8.1,416347,298.55,9506.25,-121,-29.06,0,-8.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202115,1426,105,1321,24272,1,100,7.4,1.7000000000000002,8.3,175894,810.72,13799.22,-157,-89.25,0,-9.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202115,134,10,124,4378,1,100,7.5,-4.9,8.7,43520,307.9,10059.74,-3,-6.9,0,-2.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202115,284,24,260,4386,1,100,8.5,-0.1999999999999993,7.7,38108,745.25,11509.39,43,112.84,0,17.8,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202115,2511,160,2351,62581,1,100,6.4,1.4000000000000004,12.1,514504,488.04,12163.37,-1274,-247.62,0,-33.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202115,595,20,575,11955,1,100,3.4,-1.3000000000000003,6.4,83107,715.94,14385.07,-414,-498.16,0,-41,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202115,1765,62,1703,31260,1,100,3.5,1,5.9,277462,636.12,11266.41,-319,-114.97,0,-15.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202115,817,61,756,16765,1,100,7.5,0.09999999999999964,10.8,162157,503.83,10338.75,-93,-57.35,0,-10.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202115,1606,60,1546,40070,1,100,3.7,-1.2000000000000002,7.3,282909,567.67,14163.56,-203,-71.76,0,-11.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202115,2303,85,2218,38558,1,100,3.7,0.20000000000000018,6.2,350986,656.15,10985.62,-53,-15.1,0,-2.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202115,341,11,330,2670,1,100,3.2,-4.3,4.5,36819,926.15,7251.69,20,54.32,0,6.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202115,8012,603,7409,151286,1,100,7.5,-0.5,9.9,814762,983.35,18568.12,-1114,-136.73,0,-12.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202115,2896,180,2716,53670,1,100,6.2,-0.39999999999999947,9.8,348503,830.98,15400.15,-346,-99.28,0,-10.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202115,1237,36,1201,20679,1,100,2.9,0.3999999999999999,6.8,128794,960.45,16055.87,-1374,-1066.82,0,-52.6,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202115,12700,694,12006,272768,1,100,5.5,-0.5,7.3,1553423,817.55,17559.16,-2689,-173.1,0,-17.5,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202115,7619,873,6746,319192,1,100,11.5,1.5,11.6,694072,1097.72,45988.31,-1506,-216.99,0,-16.5,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202115,299,9,290,7932,1,100,3,-1.9000000000000004,10.4,16293,1835.14,48683.48,-112,-687.42,0,-27.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202115,490,46,444,22019,1,100,9.4,3.3000000000000007,11.9,55309,885.93,39810.88,-170,-307.37,0,-25.8,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202115,14230,1143,13087,521477,1,100,8,1.2000000000000002,10.1,1043132,1364.16,49991.47,-2451,-234.97,0,-14.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202115,4727,423,4304,189156,1,100,8.9,0.3000000000000007,6.9,290969,1624.57,65008.99,476,163.59,0,11.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202115,4465,304,4161,153895,1,100,6.8,0.09999999999999964,6.9,196735,2269.55,78224.52,482,245,0,12.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202115,1461,75,1386,36305,1,100,5.1,0.5999999999999996,8.1,39055,3740.88,92958.65,-62,-158.75,0,-4.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202115,3470,365,3105,157832,1,100,10.5,3.3,16.3,325496,1066.07,48489.69,-361,-110.9,0,-9.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202115,12037,1116,10921,465931,1,100,9.3,1.5000000000000009,11.7,506343,2377.24,92018.85,-733,-144.77,0,-5.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202115,443,95,348,18698,1,100,21.4,13.7,11.9,40851,1084.43,45771.22,3,7.34,0,0.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202115,4799,297,4502,195369,1,100,6.2,-0.5999999999999996,5,200096,2398.35,97637.63,349,174.42,0,7.8,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202115,771,84,687,37482,1,100,10.9,2.5,14.4,73709,1046.01,50851.32,5,6.79,0,0.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202115,3940,612,3328,175587,1,100,15.5,2.0999999999999996,13.1,416347,946.33,42173.24,-571,-137.14,0,-12.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202115,2473,229,2244,98872,1,100,9.3,2.4000000000000004,14.2,175894,1405.96,56211.13,-326,-185.34,0,-11.6,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202115,488,61,427,17159,1,100,12.5,2,11.4,43520,1121.32,39427.85,22,50.55,0,4.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202115,537,61,476,13616,1,100,11.4,-2.5999999999999996,13.7,38108,1409.15,35730.03,193,506.45,0,56.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202115,5625,607,5018,230055,1,100,10.8,1,13.8,514504,1093.29,44713.94,-950,-184.64,0,-14.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202115,1025,104,921,36083,1,100,10.1,-1.4000000000000004,10.3,83107,1233.35,43417.52,251,302.02,0,32.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202115,3405,425,2980,137294,1,100,12.5,4.300000000000001,10.7,277462,1227.2,49482.09,-1072,-386.35,0,-23.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202115,2013,221,1792,77371,1,100,11,4.2,12.1,162157,1241.39,47713.64,-98,-60.43,0,-4.6,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202115,3010,279,2731,119849,1,100,9.3,0.5,12,282909,1063.95,42363.09,-415,-146.69,0,-12.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202115,5093,421,4672,223389,1,100,8.3,-0.1999999999999993,12.6,350986,1451.06,63646.13,-12,-3.41,0,-0.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202115,1986,175,1811,17484,1,100,8.8,-6.699999999999999,14,36819,5393.95,47486.35,716,1944.64,0,56.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202115,14005,1067,12938,555381,1,100,7.6,1,11.5,814762,1718.91,68164.81,-1613,-197.97,0,-10.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202115,5742,689,5053,186808,1,100,12,2.0999999999999996,16,348503,1647.62,53602.98,519,148.92,0,9.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202115,3055,167,2888,91477,1,100,5.5,-2.9000000000000004,7.3,128794,2372,71025.82,1133,879.69,0,58.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202115,25206,2477,22729,930092,1,100,9.8,0,9.6,1553423,1622.61,59873.71,1801,115.94,0,7.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202116,4214,220,3994,92739,1,100,5.2,-0.39999999999999947,8,694072,607.14,13361.58,-94,-13.54,0,-2.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202116,75,5,70,2112,1,100,6.7,0.20000000000000018,8.9,16293,460.32,12962.62,-17,-104.34,0,-18.5,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202116,220,18,202,7704,1,100,8.2,2.299999999999999,12,55309,397.77,13929.02,-49,-88.59,0,-18.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202116,2814,162,2652,122582,1,100,5.8,1.7000000000000002,6.3,1043132,269.76,11751.34,-504,-48.32,0,-15.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202116,1080,32,1048,17085,1,100,3,-0.2999999999999998,17,290969,371.17,5871.76,7,2.4,0,0.7,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202116,1119,27,1092,18923,1,100,2.4,0.19999999999999973,4,196735,568.79,9618.52,46,23.39,0,4.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202116,71,0,71,1475,1,100,0,-1.3,3.3,39055,181.79,3776.73,-8,-20.49,0,-10.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202116,1376,117,1259,42111,1,100,8.5,0.3000000000000007,11,325496,422.74,12937.49,-80,-24.58,0,-5.5,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202116,2896,230,2666,67418,1,100,7.9,2.2,9.6,506343,571.94,13314.69,-834,-164.71,0,-22.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202116,221,9,212,4156,1,100,4.1,-3,6.9,40851,540.99,10173.56,-20,-48.96,0,-8.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202116,1083,57,1026,54343,1,100,5.3,1.2999999999999998,5.6,200096,541.24,27158.46,-263,-131.44,0,-19.5,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202116,398,37,361,9128,1,100,9.3,0.6000000000000014,11.8,73709,539.96,12383.83,17,23.06,0,4.5,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202116,1201,103,1098,40780,1,100,8.6,1.2999999999999998,8.1,416347,288.46,9794.71,-42,-10.09,0,-3.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202116,1503,77,1426,25775,1,100,5.1,-2.3000000000000007,8.1,175894,854.49,14653.71,77,43.77,0,5.4,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202116,67,7,60,4445,1,100,10.4,2.9000000000000004,8.7,43520,153.95,10213.69,-67,-153.95,0,-50,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202116,254,20,234,4640,1,100,7.9,-0.5999999999999996,7.7,38108,666.53,12175.92,-30,-78.72,0,-10.6,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202116,2231,159,2072,64812,1,100,7.1,0.6999999999999993,11.9,514504,433.62,12596.99,-280,-54.42,0,-11.2,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202116,502,18,484,12457,1,100,3.6,0.20000000000000018,6.3,83107,604.04,14989.11,-93,-111.9,0,-15.6,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202116,1539,75,1464,32799,1,100,4.9,1.4000000000000004,5.9,277462,554.67,11821.08,-226,-81.45,0,-12.8,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202116,743,60,683,17508,1,100,8.1,0.5999999999999996,10.7,162157,458.2,10796.94,-74,-45.63,0,-9.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202116,1420,53,1367,41490,1,100,3.7,0,7.2,282909,501.93,14665.49,-186,-65.74,0,-11.6,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202116,2295,82,2213,40853,1,100,3.6,-0.10000000000000009,6.1,350986,653.87,11639.5,-8,-2.28,0,-0.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202116,389,28,361,3059,1,100,7.2,4,4.8,36819,1056.52,8308.21,48,130.37,0,14.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202116,7119,556,6563,158405,1,100,7.8,0.2999999999999998,9.8,814762,873.75,19441.87,-893,-109.6,0,-11.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202116,2599,135,2464,56269,1,100,5.2,-1,9.6,348503,745.76,16145.92,-297,-85.22,0,-10.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202116,1171,35,1136,21850,1,100,3,0.10000000000000009,6.6,128794,909.2,16965.08,-66,-51.25,0,-5.3,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202116,11447,531,10916,284215,1,100,4.6,-0.9000000000000004,7.2,1553423,736.89,18296.05,-1253,-80.66,0,-9.9,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202116,6315,971,5344,325507,1,100,15.4,3.9000000000000004,11.7,694072,909.85,46898.16,-1304,-187.87,0,-17.1,COVID19Test,2021-12-02_07-48-44,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
