date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202120,male,unknown,44,1893,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,unknown,fully_vaccinated,0,0,273,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,unknown,partially_vaccinated,0,0,307,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202120,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,female,fully_vaccinated,7,72,1024278,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,female,partially_vaccinated,2,71,627533,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,female,not_vaccinated,29,1259,2735577,1.06,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,female,unknown,27,1598,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,male,fully_vaccinated,6,89,852988,0.7,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,male,partially_vaccinated,3,91,620221,0.48,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,male,not_vaccinated,47,1624,2848758,1.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,male,unknown,28,1921,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,unknown,fully_vaccinated,0,0,338,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,unknown,partially_vaccinated,0,0,335,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202121,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,female,fully_vaccinated,3,75,1188828,0.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,female,partially_vaccinated,2,73,625482,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,female,not_vaccinated,28,1287,2573078,1.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,female,unknown,23,1621,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,male,fully_vaccinated,5,94,1001872,0.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,male,partially_vaccinated,3,94,648445,0.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,male,not_vaccinated,38,1662,2671650,1.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,male,unknown,18,1939,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,unknown,fully_vaccinated,0,0,427,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,unknown,partially_vaccinated,0,0,350,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202122,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,female,fully_vaccinated,3,78,1344488,0.22,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,female,partially_vaccinated,0,73,639976,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,female,not_vaccinated,16,1303,2402924,0.67,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,female,unknown,10,1631,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,male,fully_vaccinated,11,105,1153713,0.95,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,male,partially_vaccinated,2,96,683203,0.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,male,not_vaccinated,17,1679,2485051,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,male,unknown,18,1957,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,unknown,fully_vaccinated,0,0,490,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,unknown,partially_vaccinated,0,0,425,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202123,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,female,fully_vaccinated,1,79,1500872,0.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,female,partially_vaccinated,0,73,630464,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,female,not_vaccinated,8,1311,2256052,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,female,unknown,8,1639,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,male,fully_vaccinated,4,109,1312606,0.3,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,male,partially_vaccinated,1,97,688087,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,male,not_vaccinated,16,1695,2321274,0.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,male,unknown,10,1967,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,unknown,fully_vaccinated,0,0,572,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,unknown,partially_vaccinated,0,0,511,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202124,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,female,fully_vaccinated,3,82,1649200,0.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,female,partially_vaccinated,0,73,591660,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,female,not_vaccinated,2,1313,2146528,0.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,female,unknown,6,1645,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,male,fully_vaccinated,0,109,1472857,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,male,partially_vaccinated,1,98,650836,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,male,not_vaccinated,9,1704,2198274,0.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,male,unknown,8,1975,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,unknown,fully_vaccinated,0,0,671,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,unknown,partially_vaccinated,0,0,562,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202125,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-02_07-48-44,TRUE
202126,female,fully_vaccinated,2,84,1809157,0.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,female,partially_vaccinated,1,74,493767,0.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,female,not_vaccinated,3,1316,2084464,0.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,female,unknown,2,1647,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,male,fully_vaccinated,1,110,1647480,0.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,male,partially_vaccinated,0,98,542470,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,male,not_vaccinated,2,1706,2132017,0.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,male,unknown,6,1981,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,unknown,fully_vaccinated,0,0,777,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,unknown,partially_vaccinated,0,0,530,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202126,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,female,fully_vaccinated,0,84,1969341,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,female,partially_vaccinated,0,74,375884,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,female,not_vaccinated,9,1325,2042163,0.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,female,unknown,3,1650,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,male,fully_vaccinated,0,110,1823625,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,male,partially_vaccinated,0,98,412282,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,male,not_vaccinated,12,1718,2086060,0.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,male,unknown,4,1985,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,unknown,fully_vaccinated,0,0,904,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,unknown,partially_vaccinated,0,0,449,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202127,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,female,fully_vaccinated,1,85,2109295,0.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,female,partially_vaccinated,1,75,272954,0.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,female,not_vaccinated,23,1348,2005139,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,female,unknown,7,1657,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,male,fully_vaccinated,6,116,1980970,0.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,male,partially_vaccinated,0,98,296704,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,male,not_vaccinated,21,1739,2044293,1.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,male,unknown,3,1988,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,unknown,fully_vaccinated,0,0,1066,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,unknown,partially_vaccinated,0,0,320,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202128,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,female,fully_vaccinated,6,91,2216541,0.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,female,partially_vaccinated,0,75,200689,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,female,not_vaccinated,23,1371,1970158,1.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,female,unknown,7,1664,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,male,fully_vaccinated,9,125,2102575,0.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,male,partially_vaccinated,0,98,211340,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,male,not_vaccinated,32,1771,2008052,1.59,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,male,unknown,10,1998,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,unknown,fully_vaccinated,0,0,1208,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,unknown,partially_vaccinated,0,0,210,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202129,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,female,fully_vaccinated,8,99,2276839,0.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,female,partially_vaccinated,0,75,173189,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,female,not_vaccinated,40,1411,1937360,2.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,female,unknown,8,1672,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,male,fully_vaccinated,6,131,2168223,0.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,male,partially_vaccinated,0,98,179911,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,male,not_vaccinated,46,1817,1973833,2.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,male,unknown,13,2011,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,unknown,fully_vaccinated,0,0,1289,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,unknown,partially_vaccinated,0,0,161,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202130,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,female,fully_vaccinated,7,106,2319065,0.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,female,partially_vaccinated,0,75,157562,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,female,not_vaccinated,69,1480,1910761,3.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,female,unknown,15,1687,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,male,fully_vaccinated,9,140,2212800,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,male,partially_vaccinated,2,100,163355,1.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,male,not_vaccinated,64,1881,1945812,3.29,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,male,unknown,15,2026,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,unknown,fully_vaccinated,0,0,1335,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,unknown,partially_vaccinated,0,0,130,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202131,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,female,fully_vaccinated,18,124,2357263,0.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,female,partially_vaccinated,2,77,150746,1.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,female,not_vaccinated,146,1626,1879379,7.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,female,unknown,17,1704,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,male,fully_vaccinated,20,160,2255062,0.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,male,partially_vaccinated,6,106,153393,3.91,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,male,not_vaccinated,154,2035,1913512,8.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,male,unknown,17,2043,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,unknown,fully_vaccinated,0,0,1367,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,unknown,partially_vaccinated,0,0,122,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202132,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,female,fully_vaccinated,28,152,2395142,1.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,female,partially_vaccinated,1,78,149516,0.67,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,female,not_vaccinated,191,1817,1842730,10.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,female,unknown,36,1740,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,male,fully_vaccinated,28,188,2295235,1.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,male,partially_vaccinated,2,108,150206,1.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,male,not_vaccinated,198,2233,1876526,10.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,male,unknown,49,2092,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,unknown,fully_vaccinated,0,0,1396,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,unknown,partially_vaccinated,0,0,124,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202133,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,female,fully_vaccinated,20,172,2432095,0.82,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,female,partially_vaccinated,2,80,159587,1.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,female,not_vaccinated,144,1961,1795706,8.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,female,unknown,35,1775,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,male,fully_vaccinated,28,216,2333525,1.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,male,partially_vaccinated,3,111,158251,1.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,male,not_vaccinated,211,2444,1830191,11.53,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,male,unknown,47,2139,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,unknown,fully_vaccinated,0,0,1431,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,unknown,partially_vaccinated,0,0,125,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202134,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,female,fully_vaccinated,18,190,2462657,0.73,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,female,partially_vaccinated,3,83,180703,1.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,female,not_vaccinated,143,2104,1744028,8.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,female,unknown,28,1803,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,male,fully_vaccinated,31,247,2365194,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,male,partially_vaccinated,2,113,177994,1.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,male,not_vaccinated,160,2604,1778779,8.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,male,unknown,28,2167,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,unknown,fully_vaccinated,0,0,1455,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,unknown,partially_vaccinated,0,0,133,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202135,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,female,fully_vaccinated,19,209,2498725,0.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,female,partially_vaccinated,0,83,209584,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,female,not_vaccinated,117,2221,1679079,6.97,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,female,unknown,27,1830,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,male,fully_vaccinated,32,279,2402101,1.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,male,partially_vaccinated,3,116,209846,1.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,male,not_vaccinated,130,2734,1710020,7.6,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,male,unknown,32,2199,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,unknown,fully_vaccinated,0,0,1481,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,unknown,partially_vaccinated,0,0,152,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202136,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
202137,female,fully_vaccinated,28,237,2543066,1.1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-02_07-48-44,TRUE
