date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-01-27,moderna,fully_vaccinated,0,0,128,0,NA,NA,NA,NA,NA,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-01-28,moderna,fully_vaccinated,0,0,179,0,NA,NA,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-01-29,moderna,fully_vaccinated,0,0,187,0,NA,NA,NA,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-01-30,moderna,fully_vaccinated,0,0,187,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-01-31,moderna,fully_vaccinated,0,0,187,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-01,moderna,fully_vaccinated,0,0,204,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-02,moderna,fully_vaccinated,0,0,231,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-03,moderna,fully_vaccinated,0,0,298,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-04,moderna,fully_vaccinated,0,0,401,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-05,moderna,fully_vaccinated,0,0,442,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-06,moderna,fully_vaccinated,0,0,443,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-07,moderna,fully_vaccinated,0,0,444,0,NA,0.14,31.53,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-08,moderna,fully_vaccinated,0,0,472,0,NA,0.14,29.66,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-09,moderna,fully_vaccinated,0,0,523,0,NA,0.14,26.77,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-10,moderna,fully_vaccinated,1,1,822,121.65,NA,0.14,17.03,100,9.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-11,moderna,fully_vaccinated,0,1,998,0,NA,0.14,14.03,0,8.33,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-12,moderna,fully_vaccinated,0,1,1844,0,NA,0.14,7.59,NA,8.33,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-13,moderna,fully_vaccinated,0,1,3963,0,NA,0.29,7.32,0,7.14,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-14,moderna,fully_vaccinated,0,1,4043,0,NA,0.29,7.17,0,6.25,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-15,moderna,fully_vaccinated,0,1,5459,0,NA,0.29,5.31,0,5.56,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-16,moderna,fully_vaccinated,1,2,9554,10.47,NA,0.29,3.04,33.33,9.52,19.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-17,moderna,fully_vaccinated,1,3,15209,6.58,NA,0.29,1.91,100,13.64,19.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-18,moderna,fully_vaccinated,0,3,22377,0,NA,0.43,1.92,0,12.5,33.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-19,moderna,fully_vaccinated,0,3,29342,0,NA,0.43,1.47,0,10.71,33.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-20,moderna,fully_vaccinated,0,3,32838,0,NA,0.29,0.88,0,10.34,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-21,moderna,fully_vaccinated,1,4,33301,3,NA,0.14,0.42,100,13.33,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-22,moderna,fully_vaccinated,0,4,41058,0,NA,0.14,0.34,0,12.5,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-23,moderna,fully_vaccinated,0,4,52693,0,NA,0.14,0.27,0,10.53,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-24,moderna,fully_vaccinated,0,4,65571,0,NA,0.14,0.21,0,10.26,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-25,moderna,fully_vaccinated,0,4,79788,0,NA,0,0,0,10,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-26,moderna,fully_vaccinated,0,4,92663,0,NA,0,0,NA,10,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-27,moderna,fully_vaccinated,0,4,96474,0,NA,0.29,0.3,NA,10,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-02-28,moderna,fully_vaccinated,0,4,97512,0,NA,0.43,0.44,0,9.76,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-01,moderna,fully_vaccinated,0,4,106814,0,NA,0.43,0.4,0,9.52,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-02,moderna,fully_vaccinated,2,6,117938,1.7,NA,0.57,0.48,66.67,13.33,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-03,moderna,fully_vaccinated,1,7,129600,0.77,NA,0.57,0.44,33.33,14.58,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-04,moderna,fully_vaccinated,0,7,140797,0,NA,0.57,0.4,0,14,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-05,moderna,fully_vaccinated,1,8,150583,0.66,NA,0.57,0.38,100,15.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-06,moderna,fully_vaccinated,0,8,152503,0,NA,0.29,0.19,0,15.38,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-07,moderna,fully_vaccinated,0,8,153303,0,NA,0.29,0.19,0,15.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-08,moderna,fully_vaccinated,0,8,160982,0,NA,0.29,0.18,NA,15.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-09,moderna,fully_vaccinated,0,8,171145,0,NA,0.29,0.17,0,14.81,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-10,moderna,fully_vaccinated,1,9,180549,0.55,NA,0.29,0.16,100,16.36,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-11,moderna,fully_vaccinated,0,9,190971,0,NA,0.29,0.15,0,15.79,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-12,moderna,fully_vaccinated,1,10,199644,0.5,NA,0.29,0.15,33.33,16.67,19.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-13,moderna,fully_vaccinated,0,10,201474,0,NA,0.29,0.14,0,16.39,19.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-14,moderna,fully_vaccinated,0,10,201822,0,NA,0.14,0.07,0,15.38,4.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-15,moderna,fully_vaccinated,0,10,209163,0,NA,0.14,0.07,0,14.93,4.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-16,moderna,fully_vaccinated,0,10,217786,0,NA,0,0,0,14.71,0,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-17,moderna,fully_vaccinated,0,10,226958,0,NA,0.14,0.06,0,14.08,3.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-18,moderna,fully_vaccinated,0,10,236209,0,NA,0.14,0.06,0,13.33,3.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-19,moderna,fully_vaccinated,0,10,244372,0,NA,0.14,0.06,0,12.82,3.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-20,moderna,fully_vaccinated,1,11,246053,0.41,NA,0.14,0.06,25,13.41,3.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-21,moderna,fully_vaccinated,0,11,246166,0,NA,0.14,0.06,0,13.25,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-22,moderna,fully_vaccinated,0,11,253090,0,NA,0.14,0.06,0,13.1,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-23,moderna,fully_vaccinated,0,11,260886,0,NA,0.14,0.05,0,12.79,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-24,moderna,fully_vaccinated,0,11,268159,0,NA,0.14,0.05,NA,12.79,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-25,moderna,fully_vaccinated,0,11,276058,0,NA,0.14,0.05,0,12.64,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-26,moderna,fully_vaccinated,0,11,282096,0,NA,0.14,0.05,NA,12.64,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-27,moderna,fully_vaccinated,1,12,283331,0.35,NA,0.14,0.05,50,13.48,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-28,moderna,fully_vaccinated,0,12,283838,0,NA,0.14,0.05,0,13.19,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-29,moderna,fully_vaccinated,0,12,289091,0,NA,0.29,0.1,0,12.9,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-30,moderna,fully_vaccinated,0,12,293945,0,NA,0.29,0.1,0,12.77,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-03-31,moderna,fully_vaccinated,0,12,300215,0,NA,0.29,0.1,0,12.5,8.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-01,moderna,fully_vaccinated,1,13,308160,0.32,NA,0.29,0.09,33.33,13.13,8.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-02,moderna,fully_vaccinated,0,13,309811,0,NA,0.57,0.18,0,12.75,17.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-03,moderna,fully_vaccinated,1,14,310938,0.32,NA,0.57,0.18,25,13.21,17.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-04,moderna,fully_vaccinated,0,14,310951,0,NA,0.71,0.23,0,12.96,25,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-05,moderna,fully_vaccinated,2,16,311255,0.64,NA,0.71,0.23,66.67,14.41,23.1,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-06,moderna,fully_vaccinated,0,16,318262,0,NA,0.71,0.22,0,14.16,23.1,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-07,moderna,fully_vaccinated,1,17,324807,0.31,NA,0.57,0.18,50,14.78,19.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-08,moderna,fully_vaccinated,1,18,332498,0.3,NA,0.57,0.17,20,15,19.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-09,moderna,fully_vaccinated,0,18,339447,0,NA,0.43,0.13,0,14.52,17.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-10,moderna,fully_vaccinated,0,18,341810,0,NA,0.43,0.13,0,14.29,17.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-11,moderna,fully_vaccinated,0,18,342007,0,NA,0.43,0.13,0,13.74,24.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-12,moderna,fully_vaccinated,1,19,346096,0.29,NA,0.43,0.12,50,14.29,23.81,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-13,moderna,fully_vaccinated,0,19,351484,0,NA,0.57,0.16,0,13.97,26.67,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-14,moderna,fully_vaccinated,1,20,356769,0.28,NA,0.71,0.2,100,14.6,31.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-15,moderna,fully_vaccinated,1,21,362836,0.28,NA,0.71,0.2,16.67,14.69,31.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-16,moderna,fully_vaccinated,1,22,368607,0.27,NA,0.71,0.19,20,14.86,26.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-17,moderna,fully_vaccinated,1,23,370632,0.27,NA,0.71,0.19,33.33,15.23,26.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-18,moderna,fully_vaccinated,0,23,370656,0,NA,0.57,0.15,0,15.13,12.04,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-19,moderna,fully_vaccinated,1,24,375456,0.27,NA,0.43,0.11,14.29,15.09,9.66,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-20,moderna,fully_vaccinated,0,24,384565,0,NA,0.43,0.11,0,14.91,10.37,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-21,moderna,fully_vaccinated,0,24,395479,0,NA,0.43,0.11,0,14.81,19.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-22,moderna,fully_vaccinated,0,24,410933,0,NA,0.43,0.1,0,14.63,19.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-23,moderna,fully_vaccinated,1,25,423420,0.24,NA,0.43,0.1,25,14.88,20.71,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-24,moderna,fully_vaccinated,1,26,428084,0.23,NA,0.57,0.13,100,15.38,25.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-25,moderna,fully_vaccinated,0,26,428741,0,NA,0.57,0.13,0,15.03,25.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-26,moderna,fully_vaccinated,1,27,442476,0.23,NA,0.71,0.16,20,15.17,29.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-27,moderna,fully_vaccinated,1,28,460440,0.22,NA,0.71,0.15,33.33,15.47,30.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-28,moderna,fully_vaccinated,0,28,475365,0,NA,0.57,0.12,0,14.97,15.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-29,moderna,fully_vaccinated,1,29,490639,0.2,NA,0.57,0.12,25,15.18,15.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-04-30,moderna,fully_vaccinated,1,30,498940,0.2,NA,0.43,0.09,33.33,15.46,13.09,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-01,moderna,fully_vaccinated,0,30,500263,0,NA,0.29,0.06,0,15.23,8.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-02,moderna,fully_vaccinated,0,30,500657,0,NA,0.57,0.11,0,15.08,15.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-03,moderna,fully_vaccinated,0,30,505732,0,NA,0.43,0.09,0,14.71,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-04,moderna,fully_vaccinated,0,30,517755,0,NA,0.29,0.06,0,14.49,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-05,moderna,fully_vaccinated,2,32,532138,0.38,NA,0.29,0.05,50,15.17,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-06,moderna,fully_vaccinated,0,32,550569,0,NA,0.29,0.05,0,14.88,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-07,moderna,fully_vaccinated,0,32,568856,0,NA,0.29,0.05,0,14.81,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-08,moderna,fully_vaccinated,0,32,575602,0,NA,0.43,0.07,0,14.68,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-09,moderna,fully_vaccinated,0,32,577634,0,NA,0.14,0.02,0,14.41,4.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-10,moderna,fully_vaccinated,0,32,593007,0,NA,0.29,0.05,0,14.35,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-11,moderna,fully_vaccinated,1,33,612775,0.16,NA,0.29,0.05,33.33,14.6,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-12,moderna,fully_vaccinated,0,33,633632,0,NA,0.29,0.05,0,14.41,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-13,moderna,fully_vaccinated,1,34,640449,0.16,NA,0.43,0.07,50,14.72,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-14,moderna,fully_vaccinated,0,34,660300,0,NA,0.57,0.09,0,14.53,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-15,moderna,fully_vaccinated,0,34,669542,0,NA,0.57,0.09,NA,14.53,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-16,moderna,fully_vaccinated,1,35,671355,0.15,NA,0.86,0.13,100,14.89,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-17,moderna,fully_vaccinated,1,36,691471,0.14,NA,0.71,0.1,20,15,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-18,moderna,fully_vaccinated,1,37,715982,0.14,NA,0.71,0.1,16.67,15.04,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-19,moderna,fully_vaccinated,2,39,739671,0.27,NA,0.71,0.1,100,15.73,33.81,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-20,moderna,fully_vaccinated,0,39,768962,0,NA,0.71,0.09,0,15.66,33.81,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-21,moderna,fully_vaccinated,0,39,794021,0,NA,0.57,0.07,0,15.48,30.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-22,moderna,fully_vaccinated,0,39,805665,0,NA,0.57,0.07,0,15.42,33.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-23,moderna,fully_vaccinated,1,40,810169,0.12,NA,0.29,0.04,100,15.75,19.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-24,moderna,fully_vaccinated,0,40,818871,0,NA,0.43,0.05,0,15.62,22.62,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-25,moderna,fully_vaccinated,1,41,844266,0.12,NA,0.43,0.05,33.33,15.83,22.62,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-26,moderna,fully_vaccinated,0,41,870796,0,NA,0.57,0.07,0,15.77,36.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-27,moderna,fully_vaccinated,1,42,899703,0.11,NA,0.43,0.05,25,15.91,22.62,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-28,moderna,fully_vaccinated,0,42,930459,0,NA,0.57,0.06,0,15.73,27.38,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-29,moderna,fully_vaccinated,1,43,946712,0.11,NA,0.43,0.05,100,16.04,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-30,moderna,fully_vaccinated,0,43,952691,0,NA,0.43,0.05,0,15.93,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-05-31,moderna,fully_vaccinated,1,44,976610,0.1,NA,0.29,0.03,33.33,16.12,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-01,moderna,fully_vaccinated,0,44,1005656,0,NA,0.43,0.04,NA,16.12,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-02,moderna,fully_vaccinated,0,44,1038575,0,NA,0.29,0.03,0,16.06,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-03,moderna,fully_vaccinated,0,44,1070951,0,NA,0.29,0.03,0,16,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-04,moderna,fully_vaccinated,1,45,1109299,0.09,NA,0.14,0.01,33.33,16.19,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-05,moderna,fully_vaccinated,0,45,1127962,0,NA,0.14,0.01,0,16.07,4.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-06,moderna,fully_vaccinated,0,45,1136033,0,NA,0.29,0.03,0,16.01,9.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-07,moderna,fully_vaccinated,0,45,1171149,0,NA,0.29,0.02,0,15.96,9.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-08,moderna,fully_vaccinated,0,45,1211989,0,NA,0.14,0.01,0,15.85,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-09,moderna,fully_vaccinated,1,46,1251244,0.08,NA,0.29,0.02,33.33,16.03,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-10,moderna,fully_vaccinated,0,46,1283257,0,NA,0.29,0.02,0,15.97,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-11,moderna,fully_vaccinated,0,46,1319505,0,NA,0.43,0.03,NA,15.97,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-12,moderna,fully_vaccinated,1,47,1340313,0.07,NA,0.57,0.04,100,16.26,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-13,moderna,fully_vaccinated,0,47,1350471,0,NA,0.43,0.03,0,16.15,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-14,moderna,fully_vaccinated,1,48,1384736,0.07,NA,0.43,0.03,50,16.38,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-15,moderna,fully_vaccinated,1,49,1426255,0.07,NA,0.43,0.03,100,16.67,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-16,moderna,fully_vaccinated,0,49,1471331,0,NA,0.29,0.02,NA,16.67,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-17,moderna,fully_vaccinated,0,49,1518980,0,NA,0.29,0.02,NA,16.67,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-18,moderna,fully_vaccinated,0,49,1564965,0,NA,0.14,0.01,NA,16.67,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-19,moderna,fully_vaccinated,0,49,1587052,0,NA,0,0,NA,16.67,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-20,moderna,fully_vaccinated,0,49,1595927,0,NA,0,0,NA,16.67,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-21,moderna,fully_vaccinated,0,49,1632608,0,NA,0,0,0,16.61,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-22,moderna,fully_vaccinated,0,49,1677393,0,NA,0,0,0,16.55,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-23,moderna,fully_vaccinated,0,49,1723435,0,NA,0,0,NA,16.55,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-24,moderna,fully_vaccinated,0,49,1771014,0,NA,0,0,0,16.5,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-25,moderna,fully_vaccinated,0,49,1815554,0,NA,0,0,0,16.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-26,moderna,fully_vaccinated,0,49,1838590,0,NA,0,0,NA,16.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-27,moderna,fully_vaccinated,0,49,1848448,0,NA,0,0,NA,16.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-02_07-48-44
2021-06-28,moderna,fully_vaccinated,0,49,1891438,0,NA,0,0,NA,16.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-06-29,moderna,fully_vaccinated,0,49,1939327,0,NA,0,0,NA,16.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-06-30,moderna,fully_vaccinated,0,49,1993780,0,NA,0,0,0,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-01,moderna,fully_vaccinated,0,49,2042239,0,NA,0,0,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-02,moderna,fully_vaccinated,0,49,2093162,0,NA,0,0,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-03,moderna,fully_vaccinated,0,49,2127127,0,NA,0,0,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-04,moderna,fully_vaccinated,0,49,2137359,0,NA,0,0,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-05,moderna,fully_vaccinated,0,49,2186509,0,NA,0,0,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-06,moderna,fully_vaccinated,0,49,2235471,0,NA,0,0,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-07,moderna,fully_vaccinated,0,49,2284118,0,NA,0,0,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-08,moderna,fully_vaccinated,0,49,2335388,0,NA,0,0,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
2021-07-09,moderna,fully_vaccinated,0,49,2383367,0,NA,0.14,0.01,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-02_07-48-44
