date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202053,TI,age,0,indication,350986,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202101,TI,age,2985,indication,350986,2985,NA,0.434,43.4,43.4,0.85,0.85,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202102,TI,age,1734,indication,350986,4719,NA,0.645,64.5,49.4,0.49,1.34,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202103,TI,age,2434,indication,350986,7153,NA,0.981,98.1,59.4,0.69,2.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202104,TI,age,6534,indication,350986,13687,NA,0.977,97.7,73.1,1.86,3.9,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202105,TI,age,3490,indication,350986,17177,NA,0.647,64.7,71.2,0.99,4.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202106,TI,age,3406,indication,350986,20583,NA,0.527,52.7,67.30000000000001,0.97,5.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202107,TI,age,858,indication,350986,21441,NA,0.618,61.8,67,0.24,6.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202108,TI,age,4240,indication,350986,25681,NA,0.929,92.9,70.3,1.21,7.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202109,TI,age,6515,indication,350986,32196,NA,0.93,93,73.9,1.86,9.17,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202110,TI,age,6333,indication,350986,38529,NA,0.95,95,76.7,1.8,10.98,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202111,TI,age,3793,indication,350986,42322,NA,0.826,82.6,77.2,1.08,12.06,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202112,TI,age,4568,indication,350986,46890,NA,0.602,60.199999999999996,75.1,1.3,13.36,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202113,TI,age,3555,indication,350986,50445,NA,0.411,41.099999999999994,71,1.01,14.37,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202114,TI,age,3061,indication,350986,53506,NA,0.404,40.400000000000006,68,0.87,15.24,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202115,TI,age,4062,indication,350986,57568,NA,0.34,34,63.6,1.16,16.4,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202116,TI,age,5074,indication,350986,62642,NA,0.242,24.2,56.10000000000001,1.45,17.85,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202117,TI,age,2487,indication,350986,65129,NA,0.109,10.9,48.5,0.71,18.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202118,TI,age,1397,indication,350986,66526,NA,0.065,6.5,42.699999999999996,0.4,18.95,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202119,TI,age,641,indication,350986,67167,NA,0.034,3.4000000000000004,38.5,0.18,19.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202120,TI,age,879,indication,350986,68046,NA,0.035,3.5000000000000004,34,0.25,19.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202121,TI,age,624,indication,350986,68670,NA,0.025,2.5,30.599999999999998,0.18,19.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202122,TI,age,332,indication,350986,69002,NA,0.012,1.2,27.3,0.09,19.66,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202123,TI,age,300,indication,350986,69302,NA,0.014,1.4000000000000001,25.3,0.09,19.74,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202124,TI,age,241,indication,350986,69543,NA,0.009,0.8999999999999999,23.200000000000003,0.07,19.81,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202125,TI,age,184,indication,350986,69727,NA,0.009,0.8999999999999999,21.7,0.05,19.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202126,TI,age,157,indication,350986,69884,NA,0.008,0.8,20.5,0.04,19.91,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202127,TI,age,126,indication,350986,70010,NA,0.01,1,19.8,0.04,19.95,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202128,TI,age,53,indication,350986,70063,NA,0.004,0.4,19,0.02,19.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202129,TI,age,74,indication,350986,70137,NA,0.005,0.5,18.4,0.02,19.98,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202130,TI,age,89,indication,350986,70226,NA,0.008,0.8,17.9,0.03,20.01,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202131,TI,age,107,indication,350986,70333,NA,0.018,1.7999999999999998,17.7,0.03,20.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202132,TI,age,86,indication,350986,70419,NA,0.02,2,17.5,0.02,20.06,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202133,TI,age,86,indication,350986,70505,NA,0.018,1.7999999999999998,17.299999999999997,0.02,20.09,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202134,TI,age,94,indication,350986,70599,NA,0.018,1.7999999999999998,17.1,0.03,20.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202135,TI,age,140,indication,350986,70739,NA,0.02,2,16.900000000000002,0.04,20.15,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202136,TI,age,192,indication,350986,70931,NA,0.022,2.1999999999999997,16.6,0.05,20.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202137,TI,age,167,indication,350986,71098,NA,0.018,1.7999999999999998,16.3,0.05,20.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202138,TI,age,151,indication,350986,71249,NA,0.021,2.1,16,0.04,20.3,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202139,TI,age,156,indication,350986,71405,NA,0.022,2.1999999999999997,15.8,0.04,20.34,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202140,TI,age,172,indication,350986,71577,NA,0.025,2.5,15.6,0.05,20.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202141,TI,age,184,indication,350986,71761,NA,0.025,2.5,15.4,0.05,20.45,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202142,TI,age,166,indication,350986,71927,NA,0.028,2.8000000000000003,15.299999999999999,0.05,20.49,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202143,TI,age,179,indication,350986,72106,NA,0.049,4.9,15.2,0.05,20.54,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202144,TI,age,93,indication,350986,72199,NA,0.039,3.9,15.1,0.03,20.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202145,TI,age,3634,indication,350986,75833,NA,0.546,54.6,15.7,1.04,21.61,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202146,TI,age,3979,indication,350986,79812,NA,0.555,55.50000000000001,16.2,1.13,22.74,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202147,TI,age,2077,indication,350986,81889,NA,0.313,31.3,16.400000000000002,0.59,23.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202052,TI,chronic_disease,0,indication,350986,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202053,TI,chronic_disease,0,indication,350986,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202101,TI,chronic_disease,585,indication,350986,585,NA,0.085,8.5,8.5,0.17,0.17,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202102,TI,chronic_disease,176,indication,350986,761,NA,0.065,6.5,8,0.05,0.22,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202103,TI,chronic_disease,11,indication,350986,772,NA,0.004,0.4,6.4,0,0.22,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202104,TI,chronic_disease,67,indication,350986,839,NA,0.01,1,4.5,0.02,0.24,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202105,TI,chronic_disease,321,indication,350986,1160,NA,0.06,6,4.8,0.09,0.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202106,TI,chronic_disease,563,indication,350986,1723,NA,0.087,8.7,5.6000000000000005,0.16,0.49,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202107,TI,chronic_disease,109,indication,350986,1832,NA,0.079,7.9,5.7,0.03,0.52,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202108,TI,chronic_disease,191,indication,350986,2023,NA,0.042,4.2,5.5,0.05,0.58,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202109,TI,chronic_disease,340,indication,350986,2363,NA,0.049,4.9,5.4,0.1,0.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202110,TI,chronic_disease,172,indication,350986,2535,NA,0.026,2.6,5,0.05,0.72,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202111,TI,chronic_disease,324,indication,350986,2859,NA,0.071,7.1,5.2,0.09,0.81,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202112,TI,chronic_disease,2147,indication,350986,5006,NA,0.283,28.299999999999997,8,0.61,1.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202113,TI,chronic_disease,3888,indication,350986,8894,NA,0.449,44.9,12.5,1.11,2.53,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202114,TI,chronic_disease,2851,indication,350986,11745,NA,0.377,37.7,14.899999999999999,0.81,3.35,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202115,TI,chronic_disease,3116,indication,350986,14861,NA,0.261,26.1,16.400000000000002,0.89,4.23,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202116,TI,chronic_disease,5736,indication,350986,20597,NA,0.273,27.3,18.5,1.63,5.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202117,TI,chronic_disease,7305,indication,350986,27902,NA,0.321,32.1,20.8,2.08,7.95,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202118,TI,chronic_disease,5371,indication,350986,33273,NA,0.251,25.1,21.4,1.53,9.48,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202119,TI,chronic_disease,4209,indication,350986,37482,NA,0.224,22.400000000000002,21.5,1.2,10.68,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202120,TI,chronic_disease,5207,indication,350986,42689,NA,0.205,20.5,21.4,1.48,12.16,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202121,TI,chronic_disease,4373,indication,350986,47062,NA,0.177,17.7,21,1.25,13.41,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202122,TI,chronic_disease,3131,indication,350986,50193,NA,0.112,11.200000000000001,19.900000000000002,0.89,14.3,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202123,TI,chronic_disease,2360,indication,350986,52553,NA,0.108,10.8,19.2,0.67,14.97,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202124,TI,chronic_disease,2047,indication,350986,54600,NA,0.08,8,18.2,0.58,15.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202125,TI,chronic_disease,1378,indication,350986,55978,NA,0.066,6.6000000000000005,17.5,0.39,15.95,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202126,TI,chronic_disease,1142,indication,350986,57120,NA,0.057,5.7,16.8,0.33,16.27,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202127,TI,chronic_disease,849,indication,350986,57969,NA,0.067,6.7,16.400000000000002,0.24,16.52,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202128,TI,chronic_disease,499,indication,350986,58468,NA,0.035,3.5000000000000004,15.9,0.14,16.66,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202129,TI,chronic_disease,449,indication,350986,58917,NA,0.033,3.3000000000000003,15.5,0.13,16.79,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202130,TI,chronic_disease,494,indication,350986,59411,NA,0.045,4.5,15.1,0.14,16.93,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202131,TI,chronic_disease,306,indication,350986,59717,NA,0.052,5.2,15,0.09,17.01,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202132,TI,chronic_disease,271,indication,350986,59988,NA,0.064,6.4,14.899999999999999,0.08,17.09,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202133,TI,chronic_disease,276,indication,350986,60264,NA,0.058,5.800000000000001,14.799999999999999,0.08,17.17,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202134,TI,chronic_disease,308,indication,350986,60572,NA,0.059,5.8999999999999995,14.7,0.09,17.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202135,TI,chronic_disease,421,indication,350986,60993,NA,0.06,6,14.499999999999998,0.12,17.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202136,TI,chronic_disease,502,indication,350986,61495,NA,0.058,5.800000000000001,14.399999999999999,0.14,17.52,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202137,TI,chronic_disease,456,indication,350986,61951,NA,0.049,4.9,14.2,0.13,17.65,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202138,TI,chronic_disease,464,indication,350986,62415,NA,0.063,6.3,14.000000000000002,0.13,17.78,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202139,TI,chronic_disease,400,indication,350986,62815,NA,0.058,5.800000000000001,13.900000000000002,0.11,17.9,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202140,TI,chronic_disease,390,indication,350986,63205,NA,0.058,5.800000000000001,13.8,0.11,18.01,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202141,TI,chronic_disease,530,indication,350986,63735,NA,0.072,7.199999999999999,13.700000000000001,0.15,18.16,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202142,TI,chronic_disease,345,indication,350986,64080,NA,0.059,5.8999999999999995,13.600000000000001,0.1,18.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202143,TI,chronic_disease,231,indication,350986,64311,NA,0.063,6.3,13.5,0.07,18.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202144,TI,chronic_disease,140,indication,350986,64451,NA,0.058,5.800000000000001,13.5,0.04,18.36,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202145,TI,chronic_disease,473,indication,350986,64924,NA,0.071,7.1,13.4,0.13,18.5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202146,TI,chronic_disease,553,indication,350986,65477,NA,0.077,7.7,13.3,0.16,18.66,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202147,TI,chronic_disease,965,indication,350986,66442,NA,0.145,14.499999999999998,13.3,0.27,18.93,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202052,TI,med_prof,0,indication,350986,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202053,TI,med_prof,0,indication,350986,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202101,TI,med_prof,2693,indication,350986,2693,NA,0.392,39.2,39.2,0.77,0.77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202102,TI,med_prof,659,indication,350986,3352,NA,0.245,24.5,35.099999999999994,0.19,0.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202103,TI,med_prof,24,indication,350986,3376,NA,0.01,1,28.000000000000004,0.01,0.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202104,TI,med_prof,29,indication,350986,3405,NA,0.004,0.4,18.2,0.01,0.97,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202105,TI,med_prof,1268,indication,350986,4673,NA,0.235,23.5,19.400000000000002,0.36,1.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202106,TI,med_prof,2054,indication,350986,6727,NA,0.318,31.8,22,0.59,1.92,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202107,TI,med_prof,278,indication,350986,7005,NA,0.2,20,21.9,0.08,2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202108,TI,med_prof,36,indication,350986,7041,NA,0.008,0.8,19.3,0.01,2.01,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202109,TI,med_prof,37,indication,350986,7078,NA,0.005,0.5,16.3,0.01,2.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202110,TI,med_prof,52,indication,350986,7130,NA,0.008,0.8,14.2,0.01,2.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202111,TI,med_prof,268,indication,350986,7398,NA,0.058,5.800000000000001,13.5,0.08,2.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202112,TI,med_prof,116,indication,350986,7514,NA,0.015,1.5,12,0.03,2.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202113,TI,med_prof,238,indication,350986,7752,NA,0.027,2.7,10.9,0.07,2.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202114,TI,med_prof,237,indication,350986,7989,NA,0.031,3.1,10.2,0.07,2.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202115,TI,med_prof,333,indication,350986,8322,NA,0.028,2.8000000000000003,9.2,0.09,2.37,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202116,TI,med_prof,2900,indication,350986,11222,NA,0.138,13.8,10.100000000000001,0.83,3.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202117,TI,med_prof,5370,indication,350986,16592,NA,0.236,23.599999999999998,12.4,1.53,4.73,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202118,TI,med_prof,2469,indication,350986,19061,NA,0.116,11.600000000000001,12.2,0.7,5.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202119,TI,med_prof,1323,indication,350986,20384,NA,0.07,7.000000000000001,11.700000000000001,0.38,5.81,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202120,TI,med_prof,3330,indication,350986,23714,NA,0.131,13.100000000000001,11.899999999999999,0.95,6.76,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202121,TI,med_prof,5186,indication,350986,28900,NA,0.21,21,12.9,1.48,8.23,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202122,TI,med_prof,2751,indication,350986,31651,NA,0.099,9.9,12.5,0.78,9.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202123,TI,med_prof,906,indication,350986,32557,NA,0.041,4.1000000000000005,11.899999999999999,0.26,9.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202124,TI,med_prof,1387,indication,350986,33944,NA,0.054,5.4,11.3,0.4,9.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202125,TI,med_prof,883,indication,350986,34827,NA,0.042,4.2,10.9,0.25,9.92,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202126,TI,med_prof,463,indication,350986,35290,NA,0.023,2.3,10.4,0.13,10.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202127,TI,med_prof,164,indication,350986,35454,NA,0.013,1.3,10,0.05,10.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202128,TI,med_prof,241,indication,350986,35695,NA,0.017,1.7000000000000002,9.700000000000001,0.07,10.17,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202129,TI,med_prof,299,indication,350986,35994,NA,0.022,2.1999999999999997,9.4,0.09,10.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202130,TI,med_prof,382,indication,350986,36376,NA,0.035,3.5000000000000004,9.3,0.11,10.36,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202131,TI,med_prof,195,indication,350986,36571,NA,0.033,3.3000000000000003,9.2,0.06,10.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202132,TI,med_prof,144,indication,350986,36715,NA,0.034,3.4000000000000004,9.1,0.04,10.46,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202133,TI,med_prof,145,indication,350986,36860,NA,0.031,3.1,9.1,0.04,10.5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202134,TI,med_prof,189,indication,350986,37049,NA,0.036,3.5999999999999996,9,0.05,10.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202135,TI,med_prof,250,indication,350986,37299,NA,0.036,3.5999999999999996,8.9,0.07,10.63,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202136,TI,med_prof,268,indication,350986,37567,NA,0.031,3.1,8.799999999999999,0.08,10.7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202137,TI,med_prof,325,indication,350986,37892,NA,0.035,3.5000000000000004,8.7,0.09,10.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202138,TI,med_prof,322,indication,350986,38214,NA,0.044,4.3999999999999995,8.6,0.09,10.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202139,TI,med_prof,261,indication,350986,38475,NA,0.038,3.8,8.5,0.07,10.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202140,TI,med_prof,188,indication,350986,38663,NA,0.028,2.8000000000000003,8.4,0.05,11.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202141,TI,med_prof,235,indication,350986,38898,NA,0.032,3.2,8.4,0.07,11.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202142,TI,med_prof,228,indication,350986,39126,NA,0.039,3.9,8.3,0.06,11.15,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202143,TI,med_prof,107,indication,350986,39233,NA,0.029,2.9000000000000004,8.3,0.03,11.18,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202144,TI,med_prof,72,indication,350986,39305,NA,0.03,3,8.200000000000001,0.02,11.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202145,TI,med_prof,70,indication,350986,39375,NA,0.011,1.0999999999999999,8.1,0.02,11.22,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202146,TI,med_prof,109,indication,350986,39484,NA,0.015,1.5,8,0.03,11.25,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202147,TI,med_prof,145,indication,350986,39629,NA,0.022,2.1999999999999997,8,0.04,11.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202052,TI,contact_vuln,0,indication,350986,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202053,TI,contact_vuln,0,indication,350986,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202101,TI,contact_vuln,354,indication,350986,354,NA,0.052,5.2,5.2,0.1,0.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202102,TI,contact_vuln,91,indication,350986,445,NA,0.034,3.4000000000000004,4.7,0.03,0.13,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202103,TI,contact_vuln,3,indication,350986,448,NA,0.001,0.1,3.6999999999999997,0,0.13,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202104,TI,contact_vuln,16,indication,350986,464,NA,0.002,0.2,2.5,0,0.13,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202105,TI,contact_vuln,195,indication,350986,659,NA,0.036,3.5999999999999996,2.7,0.06,0.19,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202106,TI,contact_vuln,248,indication,350986,907,NA,0.038,3.8,3,0.07,0.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202107,TI,contact_vuln,80,indication,350986,987,NA,0.058,5.800000000000001,3.1,0.02,0.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202108,TI,contact_vuln,13,indication,350986,1000,NA,0.003,0.3,2.7,0,0.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202109,TI,contact_vuln,11,indication,350986,1011,NA,0.002,0.2,2.3,0,0.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202110,TI,contact_vuln,18,indication,350986,1029,NA,0.003,0.3,2,0.01,0.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202111,TI,contact_vuln,89,indication,350986,1118,NA,0.019,1.9,2,0.03,0.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202112,TI,contact_vuln,243,indication,350986,1361,NA,0.032,3.2,2.1999999999999997,0.07,0.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202113,TI,contact_vuln,307,indication,350986,1668,NA,0.035,3.5000000000000004,2.3,0.09,0.48,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202114,TI,contact_vuln,307,indication,350986,1975,NA,0.041,4.1000000000000005,2.5,0.09,0.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202115,TI,contact_vuln,627,indication,350986,2602,NA,0.052,5.2,2.9000000000000004,0.18,0.74,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202116,TI,contact_vuln,1206,indication,350986,3808,NA,0.057,5.7,3.4000000000000004,0.34,1.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202117,TI,contact_vuln,1629,indication,350986,5437,NA,0.072,7.199999999999999,4,0.46,1.55,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202118,TI,contact_vuln,2729,indication,350986,8166,NA,0.128,12.8,5.2,0.78,2.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202119,TI,contact_vuln,1206,indication,350986,9372,NA,0.064,6.4,5.4,0.34,2.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202120,TI,contact_vuln,2750,indication,350986,12122,NA,0.108,10.8,6.1,0.78,3.45,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202121,TI,contact_vuln,2079,indication,350986,14201,NA,0.084,8.4,6.3,0.59,4.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202122,TI,contact_vuln,3025,indication,350986,17226,NA,0.109,10.9,6.800000000000001,0.86,4.91,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202123,TI,contact_vuln,1266,indication,350986,18492,NA,0.058,5.800000000000001,6.7,0.36,5.27,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202124,TI,contact_vuln,2626,indication,350986,21118,NA,0.103,10.299999999999999,7.000000000000001,0.75,6.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202125,TI,contact_vuln,1969,indication,350986,23087,NA,0.094,9.4,7.199999999999999,0.56,6.58,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202126,TI,contact_vuln,1326,indication,350986,24413,NA,0.066,6.6000000000000005,7.199999999999999,0.38,6.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202127,TI,contact_vuln,715,indication,350986,25128,NA,0.056,5.6000000000000005,7.1,0.2,7.16,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202128,TI,contact_vuln,945,indication,350986,26073,NA,0.066,6.6000000000000005,7.1,0.27,7.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
